Transcript,external_gene_name,TE_H6,TE_H7,TE_W10,TE_W6
ENSSSCT00000089386,RAB37,0.434484613,1.306889609,11.89934556,1.960684989
ENSSSCT00000052981,RAB38,0.305966092,1.724297232,0,0
ENSSSCT00000062793,RAB39A,0,NA,0,NA
ENSSSCT00000022617,RAB39B,0.035044224,0.012535313,0,0
ENSSSCT00000064505,RAB3A,2.056091649,0,NA,8.21248009
ENSSSCT00000083685,RAB3B,NA,NA,NA,NA
ENSSSCT00000068814,RAB3C,NA,NA,NA,NA
ENSSSCT00000036853,RAB3D,0.771429046,2.010966605,7.562908275,2.576449384
ENSSSCT00000017095,RAB3GAP1,2.625325195,17.29909708,4.347368765,6.203992341
ENSSSCT00000050571,RAB3GAP2,3.440227525,1.283887271,2.00555331,3.474935406
ENSSSCT00000054645,RAB3IL1,NA,0.021110687,0,0
ENSSSCT00000000539,RAB3IP,0.796093319,1.441695646,0,4.215224885
ENSSSCT00000037401,RAB40C,0.118238742,0.151429226,2.769261078,5.389555929
ENSSSCT00000031603,RAB42,0,NA,5.145578105,NA
ENSSSCT00000049405,RAB43,0.507665861,2.085725382,3.598868364,0.225371869
ENSSSCT00000001745,RAB44,NA,0.267444083,NA,NA
ENSSSCT00000045441,RAB4A,3.761035919,32.26793661,8.726841522,7.565664199
ENSSSCT00000080604,RAB4B,0.871674228,2.016655471,2.738709965,2.581659821
ENSSSCT00000045035,RAB5A,0.779993621,4.690457435,1.779415767,4.432494576
ENSSSCT00000047589,RAB5B,1.413746868,2.668360641,0,0.020586337
ENSSSCT00000077590,RAB5C,1.184481012,0.938886961,1.503355215,8.367302799
ENSSSCT00000042521,RAB5IF,12.53746768,1.662124221,2.938827699,2.220007485
ENSSSCT00000048524,RAB6A,2.81743509,4.546542764,1.471100834,20.13902313
ENSSSCT00000070320,RAB6B,NA,0,NA,NA
ENSSSCT00000043009,RAB7A,1.169546457,2.140564393,5.201665157,2.132993947
ENSSSCT00000042688,RAB7B,0.004782481,0.050864465,0,36.04229191
ENSSSCT00000015126,RAB8A,2.405750407,1.724972056,5.505021601,9.835156299
ENSSSCT00000094117,RAB8B,1.451023064,1.465262808,5.252186356,12.29291454
ENSSSCT00000035348,RAB9A,4.078331273,2.388079859,3.0089478,4.346693781
ENSSSCT00000067025,RABAC1,6.249700445,1.325102937,18.63605405,3.42738854
ENSSSCT00000048601,RABEP1,1.382366571,14.80172155,3.934405024,30.73922852
ENSSSCT00000053235,RABEP2,3.753296591,0.638046697,6.552653899,23.4297164
ENSSSCT00000063390,RABEPK,2.09746674,1.843220533,0.771528176,1.847782186
ENSSSCT00000060873,RABGAP1L,2.812438022,2.453677022,1.586627644,30.88141048
ENSSSCT00000023452,RABGAP1,0.953172863,2.954972794,0.836803495,1.701031202
ENSSSCT00000098409,RABGEF1,2.361436469,7.523595774,1.752033927,5.430182033
ENSSSCT00000084630,RABGGTA,3.025103166,4.29256258,16.06757959,7.170851653
ENSSSCT00000024951,RABIF,0.899868266,5.320673717,0,0
ENSSSCT00000043074,RABL3,0.116911787,0.032613267,16.38815478,61.67216401
ENSSSCT00000038925,RABL6,0.640886822,1.64735527,2.25632123,5.661238582
ENSSSCT00000095066,RAC1,8.431222905,2.465163624,0.446678271,3.020152578
ENSSSCT00000076559,RAC2,1.500728935,7.321904957,2.636588627,1.915843685
ENSSSCT00000053704,RAC3,8.878808872,1.179771815,4.341029417,6.670716316
ENSSSCT00000000233,RACGAP1,11.72953404,9.523906616,0.89818911,0.605819325
ENSSSCT00000022602,RACK1,1.316181598,1.024270837,0.733971297,0.91092017
ENSSSCT00000039928,RAD17,1.649477724,3.407234692,3.084536033,3.779971189
ENSSSCT00000065083,RAD18,2.934315492,2.29177482,0,0
ENSSSCT00000018321,RAD1,0.168015373,NA,0,6.241266065
ENSSSCT00000006600,RAD21,0.738090811,5.822978703,0.41304034,6.924213925
ENSSSCT00000050773,RAD23A,0.276167225,0.198774439,0.175657071,3.845870122
ENSSSCT00000005980,RAD23B,1.313446976,5.744039533,1.142171883,2.351956581
ENSSSCT00000044716,RAD50,4.924046692,2.823392458,1.44009493,4.906071468
ENSSSCT00000062312,RAD51AP1,4.082912119,1.280436288,1.963010075,0.571937301
ENSSSCT00000057516,RAD51AP2,NA,0.70820613,0,NA
ENSSSCT00000087100,RAD51B,0.317619691,1.604175201,1.575515935,4.334329959
ENSSSCT00000023145,RAD51C,2.152469643,0.772525488,0,0.443148002
ENSSSCT00000087423,RAD51D,0.072722572,1.271379002,2.965480478,1.737534233
ENSSSCT00000005265,RAD51,0.489514663,13.10478944,0.5750544,5.756317144
ENSSSCT00000042724,RAD52,3.977015432,3.142736969,8.998848354,18.07085027
ENSSSCT00000040934,RAD54B,13.5827365,1.978588594,0,0
ENSSSCT00000012505,RAD54L2,5.529829633,0.758757366,3.727208535,4.492726536
ENSSSCT00000059309,RAD54L,2.245525776,12.06050746,1.216215584,1.270176887
ENSSSCT00000014117,RAD9A,4.047334467,1.29820138,0.626083578,1.640804212
ENSSSCT00000010767,RAD9B,3.402365839,2.262479331,0,0
ENSSSCT00000013721,RADX,NA,0,NA,NA
ENSSSCT00000036296,RAE1,3.348548785,25.16906734,7.905090014,12.86090339
ENSSSCT00000031449,RAF1,2.519038987,3.054353147,3.897402992,4.85297146
ENSSSCT00000072534,RAG1,2.146019003,7.750796521,3.43468545,NA
ENSSSCT00000080743,RAG2,1.218613006,0.1339467,0,0
ENSSSCT00000018317,RAI14,2.37017884,1.292651622,39.8525381,NA
ENSSSCT00000059414,RAI1,0.680361542,0.513040127,1.828117477,4.596510972
ENSSSCT00000078497,RALA,13.71237527,14.88267227,9.338274291,34.77423388
ENSSSCT00000059511,RALBP1,0.296708859,0.77877174,0.568340216,0.734978654
ENSSSCT00000053997,RALB,1.324198363,6.625394912,0,0.593223482
ENSSSCT00000066519,RALGAPA1,1.164524599,4.049499401,3.592086895,54.82829968
ENSSSCT00000057736,RALGAPA2,1.808495437,6.655932847,14.43967005,5.310797196
ENSSSCT00000008037,RALGAPB,1.257582032,1.252723379,1.456295471,1.238101156
ENSSSCT00000060366,RALGDS,0.803880186,1.252250546,18.90339568,2.140112794
ENSSSCT00000067495,RALGPS1,2.320396631,1.016412963,2.559995279,NA
ENSSSCT00000016910,RALGPS2,0.835238156,6.108393902,0.848178427,8.923109972
ENSSSCT00000059666,RALY,0.96923061,1.207900527,1.206448933,2.253368063
ENSSSCT00000018929,RAMP2,6.767582939,NA,48.85367326,0
ENSSSCT00000027979,RANBP10,1.391065748,2.485808936,7.056542029,0
ENSSSCT00000018512,RANBP17,2.563608687,3.74147428,0.666665418,10.56301038
ENSSSCT00000055301,RANBP1,0.668279889,2.075500433,2.61218679,0.830070114
ENSSSCT00000031443,RANBP2,4.054901091,2.277595284,0.989846521,4.150494753
ENSSSCT00000018334,RANBP3L,NA,NA,NA,NA
ENSSSCT00000090255,RANBP3,5.214231563,1.442135535,4.941699624,4.226102926
ENSSSCT00000005736,RANBP6,6.085958153,0.90356821,1.460976698,1.898861915
ENSSSCT00000001150,RANBP9,0.330936614,1.009299005,0.292187925,4.672636588
ENSSSCT00000089861,RANGAP1,0.124157676,5.630184729,0.836342136,0.212485939
ENSSSCT00000053159,RANGRF,0,NA,0,0
ENSSSCT00000054681,RAP1A,1.531148578,6.632087045,1.132782374,0.51478898
ENSSSCT00000040637,RAP1B,1.404317342,2.379269558,0.974809037,0.362524945
ENSSSCT00000063122,RAP1GAP2,3.87178972,1.164881411,5.62080043,44.42076306
ENSSSCT00000026710,RAP1GDS1,10.61665255,4.463583598,0.932860629,1.632318027
ENSSSCT00000037486,RAP2A,0.628373842,0.419367542,1.501892153,5.050734436
ENSSSCT00000050005,RAP2B,1.642270837,1.050627049,1.509494565,19.38731444
ENSSSCT00000024968,RAP2C,1.294971614,23.85528851,6.021776551,1.8125243
ENSSSCT00000006289,RAPGEF1,0.178694957,3.590894899,4.459779257,2.373561113
ENSSSCT00000073497,RAPGEF2,4.558838543,4.345935586,1.528672879,1.28377674
ENSSSCT00000028695,RAPGEF3,0.557429898,2.816424864,6.839171707,3.686031563
ENSSSCT00000097191,RAPGEF4,2.145940635,5.130744083,NA,NA
ENSSSCT00000056234,RAPGEF6,4.315517834,2.622927491,1.701395885,8.21702944
ENSSSCT00000019029,RAPGEFL1,0.251946803,NA,NA,0
ENSSSCT00000040357,RARA,1.767002987,0.614000204,3.086562196,4.43768606
ENSSSCT00000061540,RARG,3.126326544,6.129721822,2.177146124,4.535145489
ENSSSCT00000059850,RARRES2,0.031135868,NA,21.25192447,56.31399204
ENSSSCT00000018527,RARS1,1.385553793,14.5219833,2.32664636,4.298044041
ENSSSCT00000004760,RARS2,3.193218836,2.691775319,2.527916801,31.12129029
ENSSSCT00000077661,RASA1,3.035254025,2.668842594,2.90157643,29.15512923
ENSSSCT00000053735,RASA2,3.002380731,3.329380696,1.245751857,11.2285562
ENSSSCT00000064392,RASA3,1.216004523,2.816759799,3.875647901,3.262962482
ENSSSCT00000010822,RASAL1,2.481283038,1.742140762,0,9.102264502
ENSSSCT00000047395,RASAL2,1.549342816,1.624484889,1.167761223,5.521846158
ENSSSCT00000015117,RASAL3,1.131528137,1.518464237,1.33406492,3.442207129
ENSSSCT00000048542,RASD1,0,0.015577419,0,40.54108897
ENSSSCT00000061173,RASGEF1B,2.057574021,24.58080339,3.405357221,1.094950078
ENSSSCT00000001986,RASGRF1,2.571064561,0,NA,NA
ENSSSCT00000005290,RASGRP1,4.179538981,3.234218334,4.16598081,3.835086149
ENSSSCT00000014236,RASGRP2,2.842067322,3.894905955,0.816653501,3.14969965
ENSSSCT00000051583,RASGRP3,5.662467501,0.597084072,0.505550328,4.952592044
ENSSSCT00000033758,RASGRP4,2.554707824,1.13459646,1.305576303,1.299282486
ENSSSCT00000023329,RASIP1,2.323252749,NA,0,63.33595805
ENSSSCT00000037233,RASL12,0,NA,NA,NA
ENSSSCT00000055051,RASSF1,0.866461741,1.097634799,2.280435214,5.366690782
ENSSSCT00000040248,RASSF2,4.132653477,4.371544847,2.72931209,36.9707187
ENSSSCT00000040175,RASSF3,2.060410657,3.26125574,1.998462555,6.531215339
ENSSSCT00000054543,RASSF4,1.287688274,NA,2.180456361,38.36358703
ENSSSCT00000038162,RASSF5,3.869800694,1.547340195,1.440791341,2.628272695
ENSSSCT00000064340,RASSF7,0.979205753,4.705831612,0,2.803744045
ENSSSCT00000038738,RASSF8,0.452178773,0,NA,0
ENSSSCT00000051398,RASSF9,1.519504323,NA,0,NA
ENSSSCT00000080435,RAVER1,2.11384965,3.616700102,0.652844896,0.798143293
ENSSSCT00000042459,RAVER2,0.098323277,NA,28.20111205,0
ENSSSCT00000056001,RAX2,NA,0.023225958,0,113.0852026
ENSSSCT00000064633,RB1CC1,2.574621838,8.231987329,3.20477002,6.999022762
ENSSSCT00000010300,RB1,6.550265299,1.223625011,2.400840718,11.7892907
ENSSSCT00000009485,RBAK,1.540954654,4.824376355,5.300852503,35.72375713
ENSSSCT00000016659,RBBP5,2.001389017,3.899495665,4.526778843,6.49803978
ENSSSCT00000051079,RBBP6,1.134227398,13.67537305,1.631981302,3.875773545
ENSSSCT00000073801,RBBP7,1.636005635,11.31974653,3.539203726,7.568320421
ENSSSCT00000026663,RBBP8NL,NA,0,NA,NA
ENSSSCT00000060210,RBBP8,0.357790742,2.155825138,1.571793797,3.80731115
ENSSSCT00000081744,RBBP9,NA,1.42010574,0,8.488627378
ENSSSCT00000007885,RBCK1,3.086301409,2.856081487,0.679505004,3.988492408
ENSSSCT00000096452,RBFOX1,0,0.844237761,NA,NA
ENSSSCT00000045134,RBFOX2,0,NA,NA,NA
ENSSSCT00000093259,RBIS,0.172107486,NA,162.6991418,31.34172869
ENSSSCT00000056657,RBKS,3.73471042,9.179683074,2.800677973,3.260451776
ENSSSCT00000057488,RBL1,0.752483274,5.659985173,2.028848778,0.988132355
ENSSSCT00000057336,RBL2,0.880021373,3.590265199,2.551907507,2.134074114
ENSSSCT00000036244,RBM10,1.236769461,1.106543829,3.479086581,3.53415477
ENSSSCT00000059771,RBM12B,0.525246119,8.665092199,9.775167067,8.196742584
ENSSSCT00000028045,RBM12,2.677356638,7.544664074,3.081831308,21.07194424
ENSSSCT00000060255,RBM14,5.710207946,9.651830313,4.075988616,6.14971247
ENSSSCT00000012500,RBM15B,2.096612398,1.917787751,1.524105958,4.191525134
ENSSSCT00000007457,RBM15,5.867941399,12.54644958,2.182967518,2.251483517
ENSSSCT00000012186,RBM17,0.335958691,2.203078896,7.074980195,3.245410477
ENSSSCT00000047884,RBM18,0.098897836,1.229193401,3.06585967,0
ENSSSCT00000010816,RBM19,0.209363166,5.029087254,2.559821023,1.253078691
ENSSSCT00000022932,RBM22,6.387302869,2.493487885,3.289899794,1.769463291
ENSSSCT00000057444,RBM23,7.739668644,3.487998253,2.452564605,2.955533444
ENSSSCT00000057405,RBM25,3.849858109,8.883637308,1.944014414,9.484042428
ENSSSCT00000064925,RBM26,4.514065123,4.903997373,0.722323746,2.307010829
ENSSSCT00000015753,RBM27,1.631250257,19.58643211,2.878143093,4.908762281
ENSSSCT00000081974,RBM28,9.889368103,1.712667978,2.153721117,5.208284398
ENSSSCT00000056218,RBM34,0.879356934,1.791997503,0.256136585,11.27872881
ENSSSCT00000008216,RBM38,0.330621777,1.588472951,0.419778395,0.184478231
ENSSSCT00000061882,RBM39,0.673716834,5.065682961,2.634242946,3.22320035
ENSSSCT00000030983,RBM3,2.235402116,8.185855778,4.927020767,1.597672373
ENSSSCT00000036760,RBM41,4.224052191,1.955519416,1.978106141,1.489297518
ENSSSCT00000050822,RBM42,12.47350032,1.977294861,5.97602077,3.165293103
ENSSSCT00000017785,RBM44,0.205083518,0.055198327,NA,NA
ENSSSCT00000017417,RBM45,0.510265689,8.721543706,0.181766715,1.563881498
ENSSSCT00000053630,RBM47,6.644623657,1.326490129,5.520150897,40.5616723
ENSSSCT00000016688,RBM48,2.078444633,6.432874022,1.140830392,139.1974277
ENSSSCT00000059106,RBM4,2.637037362,5.203551517,1.495104555,1.14369891
ENSSSCT00000057016,RBM5,3.193587736,7.939324546,1.285407699,5.248042638
ENSSSCT00000012472,RBM6,1.576916417,24.86397835,4.221647735,6.56489633
ENSSSCT00000032163,RBM7,1.898508786,1.094663352,1.875008992,0.404931216
ENSSSCT00000022923,RBM8A,4.840620136,7.240127896,5.566084059,7.494425839
ENSSSCT00000017300,RBMS1,2.751360247,1.61103692,2.873305816,15.80302851
ENSSSCT00000046407,RBMS2,0.131678393,NA,0,NA
ENSSSCT00000089875,RBMS3,0,0.187086608,NA,NA
ENSSSCT00000023251,RBMX2,3.723840412,3.891467515,2.258388542,23.35139457
ENSSSCT00000034598,RBMX,1.220488287,11.81049624,2.368487338,2.308974457
ENSSSCT00000084772,RBP1,0.013400078,0.041037393,NA,103.5468074
ENSSSCT00000066931,RBP2,NA,NA,NA,31.72169258
ENSSSCT00000058094,RBPJL,NA,0,NA,NA
ENSSSCT00000038081,RBPJ,1.650524046,1.167671292,1.17807724,6.817247387
ENSSSCT00000005024,RBPMS2,0.885938775,0.375195278,1.293133063,0
ENSSSCT00000081045,RBPMS,5.044126873,1.100048967,0,3.975621182
ENSSSCT00000040216,RBSN,5.184934661,50.69297035,1.114422176,0.756975968
ENSSSCT00000062866,RBX1,0.902998548,3.421068046,0.332221082,2.534899934
ENSSSCT00000054568,RC3H1,1.323419864,3.499411042,1.539439538,25.02280793
ENSSSCT00000060389,RC3H2,2.110036175,2.810627164,1.45552772,146.880892
ENSSSCT00000013182,RCAN1,1.321121293,NA,10.00177792,8.220131754
ENSSSCT00000061108,RCAN2,NA,NA,NA,0
ENSSSCT00000055337,RCAN3,27.02265161,4.654729761,0.419847936,18.47841969
ENSSSCT00000023143,RCBTB1,2.410422562,6.172379233,0.471760873,1.528864713
ENSSSCT00000044201,RCBTB2,12.40279469,3.664160162,1.532675656,4.092041455
ENSSSCT00000008468,RCC1L,7.029529175,3.596799365,10.15432617,13.23474015
ENSSSCT00000039135,RCC1,5.032876584,4.577804712,1.93882618,0.633039574
ENSSSCT00000055222,RCC2,3.553469918,4.576257644,4.46271122,1.503376568
ENSSSCT00000031481,RCCD1,1.871133759,6.059182629,50.78263868,1.409166812
ENSSSCT00000061605,RCE1,1.431044765,5.439409666,0,3.867615212
ENSSSCT00000057539,RCHY1,0.520667518,4.041100811,1.368352802,0.537585112
ENSSSCT00000014544,RCN1,1.128001851,4.149551054,13.81889057,3.882116758
ENSSSCT00000002091,RCN2,5.616666484,1.259384911,3.037779545,13.26864733
ENSSSCT00000026102,RCN3,0.034705449,0.043672027,29.54600894,113.8478781
ENSSSCT00000002805,RCOR1,3.957371008,3.244240571,12.6231994,13.39279909
ENSSSCT00000062095,RCOR2,0.238213947,NA,0,NA
ENSSSCT00000026117,RCOR3,0.814924966,13.0249943,7.306686845,5.536912906
ENSSSCT00000087342,RCSD1,2.011088997,4.219772098,3.08605266,3.65139456
ENSSSCT00000057019,RCVRN,12.36680291,27.54295541,10.28125502,15.03240384
ENSSSCT00000101154,RD3L,NA,NA,NA,NA
ENSSSCT00000057916,RDH10,2.465035065,2.690982099,29.34258262,0
ENSSSCT00000002557,RDH11,1.929783725,1.31370551,6.540651176,23.1351171
ENSSSCT00000060064,RDH13,0.979770175,1.745040007,41.93689379,14.26540569
ENSSSCT00000009419,RDH14,3.030039887,1.628877759,0,0
ENSSSCT00000000384,RDH5,NA,NA,NA,NA
ENSSSCT00000062654,RDX,2.666581266,11.90915271,8.378011848,2.581194514
ENSSSCT00000002239,REC8,3.163069248,1.804082148,7.652827722,5.372155931
ENSSSCT00000090334,RECK,NA,0.874304517,0,NA
ENSSSCT00000097441,RECQL4,0.958203273,0.968258594,1.864384535,1.143302714
ENSSSCT00000025315,RECQL5,10.07767713,3.646945437,5.530870205,9.042782401
ENSSSCT00000059872,RECQL,9.006157402,14.05743762,0.188563846,1.423656483
ENSSSCT00000087591,REELD1,NA,NA,0,0
ENSSSCT00000015662,REEP2,0,0.441713495,0,0
ENSSSCT00000058125,REEP3,1.444851131,12.52218604,2.999610579,0
ENSSSCT00000010541,REEP4,0.760318155,2.09679386,0,0.806635796
ENSSSCT00000083195,REEP5,2.552994395,4.372340845,6.357940932,5.888543697
ENSSSCT00000014191,RELA,5.024314981,5.419899697,1.078454728,5.740967346
ENSSSCT00000055242,RELCH,3.198291054,8.340557697,0.997402985,64.83983009
ENSSSCT00000009597,RELL1,27.96887225,2.022329098,6.78537706,5.149256809
ENSSSCT00000102877,RELN,1.694077126,0.211571962,NA,NA
ENSSSCT00000061883,RELT,0.164051771,0.613050112,7.339464507,8.875655697
ENSSSCT00000054060,REL,4.377563533,16.90580656,3.877364573,6.820582416
ENSSSCT00000095554,REM2,2.738711015,2.650769193,6.88222464,1.479726322
ENSSSCT00000013984,RENBP,1.573491689,2.519806221,19.57920746,15.69634528
ENSSSCT00000053358,REN,NA,0.553576372,NA,NA
ENSSSCT00000060403,REPIN1,0,0.070910251,0,4.004956574
ENSSSCT00000004582,REPS1,2.088719557,2.770103151,0.840700711,0.888128801
ENSSSCT00000083357,REPS2,3.206234745,0,0,0
ENSSSCT00000050850,RER1,0.243170996,4.005604007,3.142576103,4.312043804
ENSSSCT00000032100,RESF1,0.253593868,1.658326183,1.941454168,1.145364396
ENSSSCT00000013064,RETNLB,NA,NA,NA,NA
ENSSSCT00000033014,RETN,0.308105908,7.096883014,179.800978,0.502565486
ENSSSCT00000049101,RETREG1,3.299138346,1.680701649,9.460457062,4.326436344
ENSSSCT00000017648,RETREG2,1.560634249,0.496321585,1.116879567,3.437320753
ENSSSCT00000039088,RETREG3,6.513892169,4.771847546,9.924266368,3.428960444
ENSSSCT00000009020,RETSAT,5.546804411,2.007969721,23.8601465,44.94648541
ENSSSCT00000011165,RET,0.053255647,0.002036645,53.48026238,63.40355863
ENSSSCT00000041618,REV1,1.218036206,8.272592147,2.11587258,1.821550768
ENSSSCT00000042003,REV3L,1.03996766,3.493718352,0.936899705,3.514215876
ENSSSCT00000077355,REX1BD,3.776938901,9.740346895,8.964073701,2.286634075
ENSSSCT00000014691,REXO1,0.561935102,1.771682613,4.307055071,2.407844559
ENSSSCT00000040955,REXO2,1.745539175,1.102478785,0,1.444639924
ENSSSCT00000028732,REXO4,2.833575576,1.952558072,2.663970375,0.503737925
ENSSSCT00000061328,REXO5,1.370845374,10.27566005,7.4516591,6.344928312
ENSSSCT00000063047,RFC1,2.559624175,2.16860935,0.144615592,2.816506125
ENSSSCT00000043207,RFC2,2.713568001,3.979993606,0.905418098,1.661417972
ENSSSCT00000010246,RFC3,8.531309465,4.413885867,0.277704096,6.422892572
ENSSSCT00000012916,RFC4,3.613310695,8.382692123,2.460426759,2.49757208
ENSSSCT00000045394,RFC5,1.830427107,12.31922666,4.789065185,0.380802756
ENSSSCT00000069670,RFESD,0.458995048,0.246336239,0,0
ENSSSCT00000041104,RFFL,1.333826974,6.948227771,11.89575355,3.440302583
ENSSSCT00000045630,RFK,1.963368048,2.888515201,0,9.779631962
ENSSSCT00000040756,RFLNB,0.517258145,0.405914752,4.051535141,0
ENSSSCT00000061984,RFNG,3.10437456,1.10507949,0.547266192,0.719299215
ENSSSCT00000043490,RFT1,1.586509506,3.477796739,1.760038093,4.937639743
ENSSSCT00000012263,RFTN1,2.169169911,7.197255826,1.609843254,8.60218241
ENSSSCT00000003009,RFWD3,1.619845552,4.141072204,7.083209442,3.211765533
ENSSSCT00000015038,RFX1,0.902837446,0.838107588,6.34963196,4.193287582
ENSSSCT00000043271,RFX2,0.498673535,2.856232882,14.68190233,2.027601146
ENSSSCT00000057324,RFX3,14.56139227,114.0778299,31.81169601,14.80626289
ENSSSCT00000007259,RFX5,3.745452184,3.370709923,2.695266442,4.905023072
ENSSSCT00000051754,RFX6,NA,NA,NA,NA
ENSSSCT00000005084,RFX7,3.379786785,3.301263544,3.191120538,1.102135906
ENSSSCT00000023385,RFXANK,0.408897624,4.510091308,5.762112446,0.53911958
ENSSSCT00000010341,RGCC,0.98240013,2.143048531,3.197306596,0.284960526
ENSSSCT00000038248,RGL1,0.907662828,11.26339168,0,0.082942146
ENSSSCT00000001679,RGL2,0.313938255,11.12422142,1.701854925,1.960239442
ENSSSCT00000014880,RGL3,NA,0.44621079,NA,NA
ENSSSCT00000060872,RGMA,0.804021018,0,0,NA
ENSSSCT00000015488,RGMB,0.7856801,NA,0,0
ENSSSCT00000034632,RGN,0,0.383636659,0,0
ENSSSCT00000005859,RGP1,2.259297632,6.184370553,11.94686241,4.321307714
ENSSSCT00000041381,RGS10,1.47402314,1.155114219,0.736973138,3.101346669
ENSSSCT00000009516,RGS12,0.786547087,0.708449683,12.59864608,2.916078044
ENSSSCT00000015336,RGS14,1.762179569,1.174188562,1.461343691,0.807391763
ENSSSCT00000016940,RGS16,0.009486775,0.00813021,NA,29.4186174
ENSSSCT00000004504,RGS17,0,0,NA,NA
ENSSSCT00000050007,RGS18,3.935960106,2.806153759,2.020710477,3.366451507
ENSSSCT00000049821,RGS19,0.521293721,0.609785894,3.625374406,1.336149862
ENSSSCT00000054249,RGS1,1.416423289,4.836557105,1.680281034,2.956736745
ENSSSCT00000042452,RGS2,2.661953627,5.043261219,3.03693421,1.871309147
ENSSSCT00000078451,RGS5,NA,NA,NA,NA
ENSSSCT00000075882,RGS6,0,NA,NA,NA
ENSSSCT00000011860,RGS7,NA,NA,NA,NA
ENSSSCT00000054774,RGS8,NA,0.02278436,NA,NA
ENSSSCT00000094426,RGS9BP,NA,0,NA,NA
ENSSSCT00000040224,RGS9,3.120667377,2.043929956,70.86153693,NA
ENSSSCT00000052079,RGSL1,0,0.172194237,NA,NA
ENSSSCT00000001940,RHAG,0.442924257,NA,84.45838882,1.708447287
ENSSSCT00000057948,RHBDD1,7.613905783,5.318879223,2.537319562,0.633368895
ENSSSCT00000051888,RHBDD2,1.096273443,0.924550364,4.895426725,0
ENSSSCT00000054566,RHBDD3,0.023147245,0.001841903,75.94636967,0
ENSSSCT00000008731,RHBDF1,0,0.035190184,261.6610445,3.100930481
ENSSSCT00000048496,RHBDF2,3.322930024,1.640721706,20.42307016,18.52375955
ENSSSCT00000004047,RHBDL2,NA,0.832284575,0,0
ENSSSCT00000019301,RHBDL3,NA,NA,0,0
ENSSSCT00000029821,RHCE,NA,NA,0,NA
ENSSSCT00000017895,RHEB,1.838207205,1.178045005,0.101752593,0
ENSSSCT00000063960,RHEX,1.854365453,2.036807971,3.54574803,39.70905725
ENSSSCT00000043604,RHNO1,2.747465729,0.467083362,0,1.194007315
ENSSSCT00000062870,RHOA,7.530095937,11.19053506,4.403108376,7.734102025
ENSSSCT00000058157,RHOBTB1,0.670158034,4.618356054,0,1.050512742
ENSSSCT00000010559,RHOBTB2,0.647045244,0.063052502,4.148903422,3.363111748
ENSSSCT00000089271,RHOB,0.889751835,1.311310244,2.480577924,1.78786957
ENSSSCT00000007423,RHOC,3.991384083,0.924320188,1.087220073,3.419502518
ENSSSCT00000026316,RHOD,0.015893004,0.011539484,0,15.76346312
