"","H2","H3","H6","H7","H8","W1","W10","W6","W7","W9"
"RAF1_ENSSSCG00000024453_ENSSSCT00000031449_463_2467_3366",14,54,93,61,141,64,434,329,905,1041
"RAG1_ENSSSCG00000026145_ENSSSCT00000072534_136_3265_8257",3,1,6,1,6,16,93,0,11,534
"RAG2_ENSSSCG00000034285_ENSSSCT00000080743_186_1767_6555",1,0,4,2,0,4,5,1,0,199
"RAI14_ENSSSCG00000016824_ENSSSCT00000018317_516_3450_5172",0,2,4,1,15,4,1,0,1,185
"RAI1_ENSSSCG00000038164_ENSSSCT00000059414_199_5968_5971",4,28,24,28,18,29,143,172,407,505
"RAI2_ENSSSCG00000012153_ENSSSCT00000076885_323_2318_3965",0,0,0,0,0,0,0,1,0,3
"RALA_ENSSSCG00000048439_ENSSSCT00000078497_8452_9070_9133",9,28,39,17,22,31,306,151,423,423
"RALBP1_ENSSSCG00000003680_ENSSSCT00000059511_259_2176_3549",17,110,65,54,116,55,510,299,749,743
"RALB_ENSSSCG00000025455_ENSSSCT00000053997_3977_4595_6013",27,29,27,13,75,16,106,97,238,221
"RALGAPA1_ENSSSCG00000032377_ENSSSCT00000066519_470_8240_9421",7,24,40,34,22,19,190,23,291,287
"RALGAPA2_ENSSSCG00000026506_ENSSSCT00000057736_131_5750_8886",32,55,70,29,37,62,402,363,996,867
"RALGAPB_ENSSSCG00000007345_ENSSSCT00000008037_703_5227_8158",21,47,45,34,50,38,276,157,625,634
"RALGDS_ENSSSCG00000005738_ENSSSCT00000060366_76_2728_3594",17,57,42,19,80,39,230,218,629,588
"RALGPS1_ENSSSCG00000005607_ENSSSCT00000067495_257_2069_4779",0,4,1,3,4,2,13,0,22,23
"RALGPS2_ENSSSCG00000015523_ENSSSCT00000016910_330_2079_5798",10,61,58,30,61,27,201,107,446,378
"RALYL_ENSSSCG00000006149_ENSSSCT00000083925_199_1117_2070",0,0,0,0,1,0,0,0,0,0
"RALY_ENSSSCG00000007275_ENSSSCT00000059666_248_1316_1319",12,35,36,33,115,30,218,220,405,409
"RAMP1_ENSSSCG00000016331_ENSSSCT00000017784_100_544_827",0,0,0,0,38,0,1,0,1,1
"RAMP2_ENSSSCG00000017389_ENSSSCT00000018929_62_608_810",0,5,8,0,5,1,5,12,36,46
"RAMP3_ENSSSCG00000031144_ENSSSCT00000037686_4924_5377_6361",0,3,1,1,1,3,25,0,24,56
"RANBP10_ENSSSCG00000021803_ENSSSCT00000027979_23_1994_5363",1,12,10,8,16,9,37,59,105,172
"RANBP17_ENSSSCG00000017000_ENSSSCT00000018512_153_3417_3753",8,9,15,5,5,11,81,29,113,236
"RANBP1_ENSSSCG00000038308_ENSSSCT00000055301_162_780_1075",21,22,55,35,124,36,319,275,404,438
"RANBP2_ENSSSCG00000008136_ENSSSCT00000031443_116_9815_10707",56,272,122,187,172,191,1465,490,3301,3188
"RANBP3L_ENSSSCG00000016838_ENSSSCT00000018334_492_1947_2702",0,0,0,0,0,1,0,0,0,0
"RANBP3_ENSSSCG00000013533_ENSSSCT00000090255_0_1854_3195",7,21,22,45,66,32,228,188,405,535
"RANBP6_ENSSSCG00000005204_ENSSSCT00000005736_1117_4432_5725",2,10,16,14,34,30,278,61,427,509
"RANBP9_ENSSSCG00000001056_ENSSSCT00000001150_0_2196_3061",10,49,43,36,30,31,231,151,466,510
"RANGAP1_ENSSSCG00000028202_ENSSSCT00000089861_251_2006_2975",15,36,81,34,117,47,334,381,550,596
"RANGRF_ENSSSCG00000038726_ENSSSCT00000053159_132_678_827",0,0,1,0,5,1,9,13,23,15
"RAP1A_ENSSSCG00000006785_ENSSSCT00000054681_199_751_1479",9,23,46,40,60,46,491,201,659,677
"RAP1B_ENSSSCG00000032595_ENSSSCT00000040637_164_716_3814",37,66,78,136,128,94,783,400,1311,1694
"RAP1GAP2_ENSSSCG00000034858_ENSSSCT00000063122_199_2749_6996",8,57,32,35,53,46,266,207,634,837
"RAP1GAP_ENSSSCG00000022029_ENSSSCT00000064955_228_2472_3492",1,1,0,0,5,2,0,14,4,8
"RAP1GDS1_ENSSSCG00000022353_ENSSSCT00000026710_315_2136_3803",10,24,9,11,46,22,184,108,283,319
"RAP2A_ENSSSCG00000039812_ENSSSCT00000037486_5_554_5664",8,7,12,23,13,8,61,33,108,120
"RAP2B_ENSSSCG00000038366_ENSSSCT00000050005_0_549_552",6,6,25,30,31,15,112,89,179,240
"RAP2C_ENSSSCG00000026301_ENSSSCT00000024968_626_1175_3832",18,9,18,8,19,9,80,28,144,127
"RAPGEF1_ENSSSCG00000005719_ENSSSCT00000006289_199_3478_5667",30,77,144,60,90,104,644,726,1440,1650
"RAPGEF2_ENSSSCG00000008881_ENSSSCT00000073497_52_5038_6042",5,7,23,12,31,22,176,106,334,344
"RAPGEF3_ENSSSCG00000023526_ENSSSCT00000028695_226_2995_3282",8,4,10,1,30,4,15,20,23,80
"RAPGEF4_ENSSSCG00000015959_ENSSSCT00000097191_113_3089_4228",1,1,1,1,2,2,0,0,1,37
"RAPGEF6_ENSSSCG00000014267_ENSSSCT00000056234_191_4934_6287",12,43,77,75,79,61,518,108,916,1093
"RAPGEFL1_ENSSSCG00000017478_ENSSSCT00000019029_394_2380_3525",0,0,1,0,1,0,0,1,1,1
"RARA_ENSSSCG00000017475_ENSSSCT00000040357_539_1925_2911",107,61,98,51,130,56,267,313,961,836
"RARB_ENSSSCG00000011212_ENSSSCT00000012278_97_1435_2671",0,0,1,0,0,0,0,0,1,1
"RARG_ENSSSCG00000000258_ENSSSCT00000061540_406_1780_2879",19,13,12,9,14,17,78,84,232,314
"RARRES2_ENSSSCG00000035419_ENSSSCT00000059850_58_589_721",0,0,83,0,1,0,1,1,1,1
"RARS1_ENSSSCG00000017015_ENSSSCT00000018527_53_2033_2146",9,18,39,21,63,27,263,110,407,397
"RARS2_ENSSSCG00000004303_ENSSSCT00000004760_61_1804_2062",5,4,5,7,9,5,49,7,74,80
"RASA1_ENSSSCG00000014146_ENSSSCT00000077661_395_3515_4038",12,16,41,18,25,14,103,47,175,287
"RASA2_ENSSSCG00000011672_ENSSSCT00000053735_10_2557_5549",17,11,21,35,20,21,173,69,338,318
"RASA3_ENSSSCG00000009567_ENSSSCT00000064392_62_2564_3805",98,472,426,320,327,306,2216,2274,4087,4186
"RASAL1_ENSSSCG00000009874_ENSSSCT00000010822_276_2691_2694",4,5,4,4,5,4,48,24,52,45
"RASAL2_ENSSSCG00000015519_ENSSSCT00000047395_131_3956_4739",11,70,64,37,71,57,329,313,744,1008
"RASAL3_ENSSSCG00000013839_ENSSSCT00000015117_100_3136_3297",22,80,135,58,103,112,682,597,1608,1891
"RASD1_ENSSSCG00000034044_ENSSSCT00000048542_164_992_1615",0,1,1,58,1,0,1,1,1,1
"RASGEF1A_ENSSSCG00000010201_ENSSSCT00000061779_139_1603_1731",0,0,0,150,1,0,1,1,1,1
"RASGEF1B_ENSSSCG00000029507_ENSSSCT00000061173_6_1455_2084",3,8,21,10,27,18,80,92,225,334
"RASGEF1C_ENSSSCG00000014011_ENSSSCT00000088809_107_1505_6497",0,2,0,0,0,0,0,0,0,0
"RASGRF1_ENSSSCG00000001771_ENSSSCT00000001986_461_4232_5507",0,1,1,1,3,0,0,0,0,0
"RASGRF2_ENSSSCG00000014127_ENSSSCT00000015431_1278_4995_6514",0,1,20,1,0,0,0,0,0,1
"RASGRP1_ENSSSCG00000004791_ENSSSCT00000005290_195_2586_5074",19,124,118,71,107,93,746,402,1428,1329
"RASGRP2_ENSSSCG00000013023_ENSSSCT00000014236_153_2088_2302",31,187,179,164,192,134,1032,932,1734,1952
"RASGRP3_ENSSSCG00000008509_ENSSSCT00000051583_395_2471_4256",7,12,10,14,5,8,69,30,93,141
"RASGRP4_ENSSSCG00000002960_ENSSSCT00000033758_94_2113_3301",22,18,16,8,21,15,91,67,230,224
"RASIP1_ENSSSCG00000029151_ENSSSCT00000023329_199_3100_3308",2,1,1,0,6,3,14,2,48,56
"RASL10A_ENSSSCG00000009977_ENSSSCT00000010933_199_808_1183",0,0,0,0,1,0,0,0,0,0
"RASL10B_ENSSSCG00000036746_ENSSSCT00000059116_191_800_3010",0,1,4,0,4,3,5,4,56,12
"RASL11A_ENSSSCG00000039890_ENSSSCT00000050844_117_843_1086",0,0,0,0,3,2,1,0,0,1
"RASL11B_ENSSSCG00000008835_ENSSSCT00000009671_168_912_1961",0,0,0,0,32,0,0,1,0,1
"RASL12_ENSSSCG00000038071_ENSSSCT00000037233_122_920_2413",0,0,1,0,0,0,0,0,0,1
"RASSF1_ENSSSCG00000011407_ENSSSCT00000055051_32_1052_1733",21,44,117,86,81,40,256,187,550,741
"RASSF2_ENSSSCG00000032601_ENSSSCT00000040248_180_1158_4225",17,37,63,20,70,28,175,152,425,443
"RASSF3_ENSSSCG00000039060_ENSSSCT00000040175_112_826_3453",17,74,86,64,48,43,352,225,599,625
"RASSF4_ENSSSCG00000029662_ENSSSCT00000054543_303_1287_2690",13,10,13,0,10,4,31,4,68,47
"RASSF5_ENSSSCG00000031970_ENSSSCT00000038162_166_1393_3642",4,19,30,25,16,19,133,94,297,274
"RASSF6_ENSSSCG00000008952_ENSSSCT00000009806_122_1133_5453",1,1,0,0,0,5,0,0,0,0
"RASSF7_ENSSSCG00000012854_ENSSSCT00000064340_96_1173_1619",0,7,4,3,12,7,40,37,76,107
"RASSF8_ENSSSCG00000000559_ENSSSCT00000038738_230_1487_5584",1,0,1,1,3,1,0,6,10,20
"RASSF9_ENSSSCG00000034948_ENSSSCT00000051398_84_1389_4100",0,0,1,0,2,1,14,0,0,1
"RAVER1_ENSSSCG00000013650_ENSSSCT00000080435_199_2563_3799",24,52,27,46,90,47,263,334,651,782
"RAVER2_ENSSSCG00000025672_ENSSSCT00000042459_198_2271_4395",0,1,108,0,178,0,1,1,1,1
"RAX2_ENSSSCG00000032429_ENSSSCT00000056001_200_752_2178",0,0,0,1,1,0,1,1,1,1
"RAX_ENSSSCG00000004910_ENSSSCT00000005417_199_1237_1240",0,0,0,0,1,1,0,0,0,0
"RB1CC1_ENSSSCG00000028902_ENSSSCT00000064633_605_5429_5432",84,129,92,49,114,135,1181,500,2200,2080
"RB1_ENSSSCG00000009401_ENSSSCT00000010300_186_3000_4800",6,7,8,15,5,11,84,43,153,202
"RBAK_ENSSSCG00000008668_ENSSSCT00000009485_565_2731_3766",9,9,11,7,11,5,43,14,67,78
"RBBP5_ENSSSCG00000015288_ENSSSCT00000016659_118_1669_3743",16,5,20,21,25,11,98,44,147,191
"RBBP6_ENSSSCG00000007830_ENSSSCT00000051079_68_5450_5870",28,119,86,50,80,71,606,216,1091,1241
"RBBP7_ENSSSCG00000012149_ENSSSCT00000073801_213_1620_1997",10,34,57,21,52,33,289,198,444,472
"RBBP8NL_ENSSSCG00000007539_ENSSSCT00000026663_0_1968_1971",2,1,0,3,0,0,0,0,0,0
"RBBP8_ENSSSCG00000024419_ENSSSCT00000060210_300_2991_6246",2,13,10,8,7,10,110,44,125,134
"RBBP9_ENSSSCG00000029494_ENSSSCT00000081744_199_913_6448",0,4,0,6,13,1,2,14,27,10
"RBCK1_ENSSSCG00000007206_ENSSSCT00000007885_114_1644_2251",38,28,42,23,73,53,340,372,737,846
"RBFOX1_ENSSSCG00000007917_ENSSSCT00000096452_199_2455_2555",0,0,1,1,0,1,0,0,0,0
"RBFOX2_ENSSSCG00000000152_ENSSSCT00000045134_101_1451_1568",0,0,2,0,4,1,0,0,5,24
"RBFOX3_ENSSSCG00000039498_ENSSSCT00000044411_0_1113_4359",0,0,0,0,0,0,0,0,0,0
"RBIS_ENSSSCG00000052227_ENSSSCT00000093259_303_711_765",1,261,464,0,1130,0,1,1,1,1
"RBKS_ENSSSCG00000038001_ENSSSCT00000056657_27_996_1777",9,11,6,3,9,4,28,29,61,60
"RBL1_ENSSSCG00000007331_ENSSSCT00000057488_69_3204_5006",13,39,51,22,34,36,411,138,517,493
"RBL2_ENSSSCG00000032648_ENSSSCT00000057336_117_3534_4801",20,47,61,57,72,54,456,156,928,883
"RBM10_ENSSSCG00000012271_ENSSSCT00000036244_1152_3945_4164",22,123,128,77,170,88,622,614,1205,1285
"RBM11_ENSSSCG00000037517_ENSSSCT00000066343_10_721_3037",0,0,0,0,0,0,0,0,0,1
"RBM12B_ENSSSCG00000006110_ENSSSCT00000059771_0_3360_3987",9,13,26,21,32,17,125,43,253,342
"RBM12_ENSSSCG00000047420_ENSSSCT00000028045_1671_4584_6975",9,11,45,30,34,38,290,140,580,605
"RBM14_ENSSSCG00000038008_ENSSSCT00000060255_84_2091_6474",24,18,42,30,99,37,238,256,444,630
"RBM15B_ENSSSCG00000011420_ENSSSCT00000012500_0_2679_2682",9,33,44,14,50,27,172,191,357,400
"RBM15_ENSSSCG00000006809_ENSSSCT00000007457_199_3217_3586",4,28,25,34,30,32,235,218,414,489
"RBM17_ENSSSCG00000011134_ENSSSCT00000012186_138_1341_3191",8,45,33,45,56,31,247,205,411,457
"RBM18_ENSSSCG00000030089_ENSSSCT00000047884_123_693_2528",1,10,12,3,9,5,52,11,62,81
"RBM19_ENSSSCG00000009868_ENSSSCT00000010816_2_2657_3203",13,73,59,40,50,47,338,360,624,672
"RBM22_ENSSSCG00000023231_ENSSSCT00000022932_0_1677_2675",19,18,19,19,47,27,175,193,342,448
"RBM23_ENSSSCG00000026700_ENSSSCT00000057444_10_1297_6784",8,33,46,18,42,30,244,166,348,494
"RBM25_ENSSSCG00000028663_ENSSSCT00000057405_209_2795_6317",32,56,140,80,206,92,952,260,1299,1515
"RBM26_ENSSSCG00000009479_ENSSSCT00000064925_472_3493_4174",9,28,43,54,92,48,343,158,737,855
"RBM27_ENSSSCG00000014414_ENSSSCT00000015753_164_3050_6187",4,28,24,12,31,27,189,111,415,443
"RBM28_ENSSSCG00000031847_ENSSSCT00000081974_107_2381_6556",7,14,17,38,58,23,118,140,282,399
"RBM34_ENSSSCG00000055425_ENSSSCT00000056218_67_1279_1331",6,26,23,38,21,17,193,56,257,243
"RBM38_ENSSSCG00000007504_ENSSSCT00000008216_187_904_2205",17,56,17,24,59,39,237,425,377,495
"RBM39_ENSSSCG00000007309_ENSSSCT00000061882_13_1603_3446",29,188,151,143,212,129,947,360,1896,2417
"RBM3_ENSSSCG00000021591_ENSSSCT00000030983_136_601_1196",15,41,33,56,156,54,407,360,701,692
"RBM41_ENSSSCG00000012556_ENSSSCT00000036760_31_1339_6645",5,4,9,11,18,6,57,25,70,95
"RBM42_ENSSSCG00000002905_ENSSSCT00000050822_119_1550_1678",38,49,25,42,114,55,345,449,750,807
"RBM44_ENSSSCG00000016332_ENSSSCT00000017785_141_3327_3577",0,1,1,73,46,0,0,0,1,1
"RBM45_ENSSSCG00000015996_ENSSSCT00000017417_123_1545_2138",4,7,10,5,6,8,66,35,117,101
"RBM46_ENSSSCG00000008994_ENSSSCT00000040938_203_1802_2564",0,0,0,1,0,1,0,0,0,0
"RBM47_ENSSSCG00000008796_ENSSSCT00000053630_436_2287_4521",10,6,4,4,11,7,37,24,142,101
"RBM48_ENSSSCG00000015315_ENSSSCT00000016688_16_1117_5472",3,5,9,4,3,5,33,5,59,103
"RBM4_ENSSSCG00000058325_ENSSSCT00000059106_204_1299_1713",16,56,71,47,152,41,320,259,502,642
"RBM5_ENSSSCG00000011395_ENSSSCT00000057016_165_2844_3334",73,74,262,134,186,114,735,396,1563,2310
"RBM6_ENSSSCG00000011394_ENSSSCT00000012472_355_3628_3631",26,75,89,32,69,60,519,254,846,1045
"RBM7_ENSSSCG00000027905_ENSSSCT00000032163_27_822_2363",6,3,5,13,8,7,64,38,93,96
"RBM8A_ENSSSCG00000028509_ENSSSCT00000022923_14_536_2624",14,34,33,10,35,37,295,182,524,594
"RBMS1_ENSSSCG00000015888_ENSSSCT00000017300_235_1438_2615",14,7,24,12,18,14,135,53,191,209
"RBMS2_ENSSSCG00000000402_ENSSSCT00000046407_82_1453_1779",0,0,1,0,281,0,1,0,1,1
"RBMS3_ENSSSCG00000036381_ENSSSCT00000089875_199_1906_8347",0,0,2,1,2,0,0,0,0,0
"RBMX2_ENSSSCG00000032739_ENSSSCT00000023251_35_1022_1097",6,2,14,12,14,10,90,42,140,151
"RBMX_ENSSSCG00000012703_ENSSSCT00000034598_168_1392_2106",15,48,92,48,90,55,513,345,690,836
"RBP1_ENSSSCG00000011664_ENSSSCT00000084772_266_674_677",0,0,35,1,0,0,0,1,0,1
"RBP2_ENSSSCG00000011663_ENSSSCT00000066931_159_711_714",1,0,0,0,0,0,0,1,0,0
"RBP3_ENSSSCG00000010374_ENSSSCT00000011356_0_3852_3855",0,0,0,1,0,0,0,0,0,0
"RBP4_ENSSSCG00000010479_ENSSSCT00000011467_635_1238_1511",0,0,1,0,0,0,0,0,0,0
"RBP5_ENSSSCG00000054936_ENSSSCT00000095614_130_535_5706",0,0,0,0,111,0,0,0,1,1
"RBPJL_ENSSSCG00000037156_ENSSSCT00000058094_283_1831_2835",1,0,0,1,3,2,0,0,0,0
"RBPJ_ENSSSCG00000022155_ENSSSCT00000038081_127_1600_1654",20,11,19,15,9,14,94,104,172,180
"RBPMS2_ENSSSCG00000004549_ENSSSCT00000005024_285_921_2039",4,8,1,6,9,5,63,49,45,22
"RBPMS_ENSSSCG00000015846_ENSSSCT00000081045_710_1379_1382",4,7,5,7,30,7,29,40,70,125
"RBSN_ENSSSCG00000036643_ENSSSCT00000040216_271_2554_5497",10,21,5,10,25,19,123,89,329,277
"RBX1_ENSSSCG00000034230_ENSSSCT00000062866_64_388_1358",15,5,16,7,31,13,105,78,161,168
"RC3H1_ENSSSCG00000015498_ENSSSCT00000054568_543_3912_6338",16,57,32,39,25,30,259,84,408,517
"RC3H2_ENSSSCG00000005575_ENSSSCT00000060389_253_3829_8952",5,35,23,18,30,20,202,30,290,324
"RCAN1_ENSSSCG00000012050_ENSSSCT00000013182_91_838_1524",1,1,4,0,3,2,13,6,24,45
"RCAN2_ENSSSCG00000001716_ENSSSCT00000061108_199_928_2665",0,0,0,0,223,0,0,1,1,0
"RCAN3_ENSSSCG00000024818_ENSSSCT00000055337_122_899_2764",6,17,8,18,28,16,141,81,275,180
"RCBTB1_ENSSSCG00000021060_ENSSSCT00000023143_144_1737_3829",5,4,17,8,26,10,93,36,117,148
"RCBTB2_ENSSSCG00000009400_ENSSSCT00000044201_353_2057_3398",7,18,4,9,18,12,88,49,169,196
"RCC1L_ENSSSCG00000007723_ENSSSCT00000008468_0_1392_2185",3,7,11,9,45,8,25,47,119,137
"RCC1_ENSSSCG00000029097_ENSSSCT00000039135_60_1389_1643",7,10,8,9,27,15,131,76,194,239
"RCC2_ENSSSCG00000003485_ENSSSCT00000055222_75_1737_5693",45,42,71,84,39,66,523,471,858,970
"RCCD1_ENSSSCG00000001822_ENSSSCT00000031481_199_1354_2560",3,2,3,3,11,4,31,18,41,70
"RCE1_ENSSSCG00000012927_ENSSSCT00000061605_7_994_2607",1,3,1,4,18,5,41,18,47,67
"RCHY1_ENSSSCG00000008969_ENSSSCT00000057539_81_864_3056",7,8,16,9,11,10,77,51,126,160
"RCN1_ENSSSCG00000013318_ENSSSCT00000014544_85_1303_2368",3,6,4,6,20,6,41,27,75,99
"RCN2_ENSSSCG00000001866_ENSSSCT00000002091_74_1022_2756",2,17,13,27,35,17,148,52,257,292
"RCN3_ENSSSCG00000024823_ENSSSCT00000026102_80_1085_1486",1,1,1,241,1112,0,1,1,1,1
"RCOR1_ENSSSCG00000002526_ENSSSCT00000002805_199_1576_5568",9,21,34,26,54,27,227,142,402,412
"RCOR2_ENSSSCG00000013049_ENSSSCT00000062095_634_2203_2828",153,0,1,0,444,0,1,0,1,1
"RCOR3_ENSSSCG00000028293_ENSSSCT00000026117_171_1833_4448",10,10,24,13,15,9,64,49,119,164
"RCSD1_ENSSSCG00000006307_ENSSSCT00000087342_19_1501_1504",27,82,163,96,107,85,688,460,1177,1371
"RCVRN_ENSSSCG00000037991_ENSSSCT00000057019_646_1252_1603",1,1,1,2,1,4,14,1,46,75
"RD3L_ENSSSCG00000060746_ENSSSCT00000101154_199_793_1295",0,0,0,0,0,1,0,0,0,0
"RD3_ENSSSCG00000035369_ENSSSCT00000063257_412_997_4984",0,2,2,1,3,1,0,0,0,0
"RDH10_ENSSSCG00000033669_ENSSSCT00000057916_438_1227_4017",2,4,3,2,2,4,22,11,38,83
"RDH11_ENSSSCG00000002296_ENSSSCT00000002557_265_1183_2927",6,3,6,5,28,4,35,14,44,76
"RDH12_ENSSSCG00000002297_ENSSSCT00000002558_119_1067_1972",0,0,1,0,1,0,1,0,0,1
"RDH13_ENSSSCG00000038287_ENSSSCT00000060064_137_1139_1852",3,8,12,9,22,1,7,8,38,21
"RDH14_ENSSSCG00000008608_ENSSSCT00000009419_103_1111_1546",1,1,5,3,8,1,11,5,30,27
"RDH16_ENSSSCG00000052675_ENSSSCT00000064443_25_973_1632",0,0,0,0,2,0,0,0,0,0
"RDH5_ENSSSCG00000000362_ENSSSCT00000000384_199_1486_1632",0,0,0,0,2,1,0,0,0,0
"RDX_ENSSSCG00000015013_ENSSSCT00000062654_262_2074_2532",14,93,57,51,80,69,612,217,815,1383
"REC114_ENSSSCG00000039508_ENSSSCT00000037005_11_806_908",0,0,1,0,396,0,0,1,0,1
"REC8_ENSSSCG00000002001_ENSSSCT00000002239_199_1939_2070",6,6,7,17,16,15,58,108,216,233
"RECK_ENSSSCG00000005338_ENSSSCT00000090334_70_2983_4368",1,2,0,2,1,2,1,0,1,34
"RECQL4_ENSSSCG00000025736_ENSSSCT00000097441_47_3779_3924",2,5,10,8,9,10,96,74,97,151
"RECQL5_ENSSSCG00000023978_ENSSSCT00000025315_185_3131_3751",3,24,18,17,23,14,76,84,205,224
"RECQL_ENSSSCG00000000580_ENSSSCT00000059872_121_2068_6431",4,15,27,10,19,20,218,43,291,324
"REDIC1_ENSSSCG00000000782_ENSSSCT00000069177_119_2018_2021",0,1,0,0,0,0,0,0,0,0
"REELD1_ENSSSCG00000041625_ENSSSCT00000087591_199_1726_1729",0,0,0,0,0,0,2,3,2,7
"REEP1_ENSSSCG00000023710_ENSSSCT00000058685_132_1326_3337",0,0,1,0,0,0,1,0,0,2
"REEP2_ENSSSCG00000014335_ENSSSCT00000015662_145_970_1954",8,6,5,15,45,4,41,42,20,25
"REEP3_ENSSSCG00000036476_ENSSSCT00000058125_97_862_4149",1,2,3,1,8,2,19,6,20,42
"REEP4_ENSSSCG00000009617_ENSSSCT00000010541_339_1110_1538",3,5,9,4,32,6,31,35,69,90
"REEP5_ENSSSCG00000022048_ENSSSCT00000083195_452_1079_1082",11,27,17,11,63,36,257,152,560,568
"REG4_ENSSSCG00000040947_ENSSSCT00000061319_149_623_3194",0,0,0,0,0,0,0,0,0,0
"RELA_ENSSSCG00000012981_ENSSSCT00000014191_523_2242_3030",20,43,15,51,81,51,323,395,680,766
"RELCH_ENSSSCG00000004899_ENSSSCT00000055242_216_3882_5461",11,13,37,13,21,22,129,36,389,392
"RELL1_ENSSSCG00000008772_ENSSSCT00000009597_132_954_3698",6,3,2,3,8,5,31,16,81,74
"RELL2_ENSSSCG00000014389_ENSSSCT00000015726_724_1639_2045",0,0,1,2,2,0,0,0,0,0
"RELN_ENSSSCG00000015426_ENSSSCT00000102877_199_10600_11604",0,3,2,1,4,1,0,0,0,17
"RELT_ENSSSCG00000014825_ENSSSCT00000061883_245_1526_3954",21,8,11,9,21,6,18,18,136,70
"REL_ENSSSCG00000008388_ENSSSCT00000054060_273_2037_6140",5,34,43,34,43,39,320,107,610,577
"REM1_ENSSSCG00000028529_ENSSSCT00000080227_67_1009_1350",0,0,0,3,0,1,0,11,0,0
"REM2_ENSSSCG00000031874_ENSSSCT00000095554_51_1071_1745",3,7,6,7,2,3,13,9,35,45
"RENBP_ENSSSCG00000012792_ENSSSCT00000013984_67_1417_1489",9,10,14,3,10,8,32,36,116,134
"REN_ENSSSCG00000031235_ENSSSCT00000053358_101_1322_1517",0,0,0,1,0,0,0,0,0,0
"REPIN1_ENSSSCG00000033708_ENSSSCT00000060403_41_1910_2914",4,4,4,6,32,1,5,17,19,25
"REPS1_ENSSSCG00000004146_ENSSSCT00000004582_267_2652_2852",9,36,18,25,56,27,168,183,425,402
"REPS2_ENSSSCG00000012150_ENSSSCT00000083357_83_2027_7325",1,2,2,1,1,2,21,20,19,19
"RER1_ENSSSCG00000026626_ENSSSCT00000050850_207_819_1201",30,24,34,11,41,29,194,216,360,405
"RERGL_ENSSSCG00000040822_ENSSSCT00000044878_9_621_6297",0,0,0,0,0,0,0,0,0,0
"RERG_ENSSSCG00000000602_ENSSSCT00000000647_355_952_2263",0,0,0,0,0,0,0,0,0,10
"RESF1_ENSSSCG00000030616_ENSSSCT00000032100_244_5482_7135",61,85,100,47,56,89,680,214,1451,1521
"RETNLB_ENSSSCG00000011939_ENSSSCT00000013064_94_427_561",0,0,0,0,0,0,0,0,2,1
"RETN_ENSSSCG00000013575_ENSSSCT00000033014_86_413_554",4,6,1,1,1,7,1,54,110,77
"RETREG1_ENSSSCG00000016792_ENSSSCT00000049101_199_1894_1956",4,32,23,31,28,17,110,82,255,265
"RETREG2_ENSSSCG00000016207_ENSSSCT00000017648_153_1779_2856",18,16,30,26,85,27,168,161,376,446
"RETREG3_ENSSSCG00000017395_ENSSSCT00000039088_32_1430_2434",6,17,18,9,19,17,127,103,243,275
"RETSAT_ENSSSCG00000008237_ENSSSCT00000009020_516_2349_4084",28,15,11,17,35,12,99,23,170,215
"RET_ENSSSCG00000010199_ENSSSCT00000011165_192_3525_5461",0,1,1,312,161,0,1,1,1,1
"REV1_ENSSSCG00000008179_ENSSSCT00000041618_368_4121_4419",7,19,22,16,21,23,191,97,334,405
"REV3L_ENSSSCG00000025703_ENSSSCT00000042003_199_9592_9762",14,81,87,59,63,41,316,121,612,698
"REX1BD_ENSSSCG00000040666_ENSSSCT00000077355_4_607_765",10,9,9,8,20,12,97,97,137,153
"REXO1_ENSSSCG00000040624_ENSSSCT00000014691_127_3760_4640",17,55,88,64,105,58,399,377,872,855
"REXO2_ENSSSCG00000015056_ENSSSCT00000040955_34_745_965",1,6,6,4,21,11,100,65,139,129
"REXO4_ENSSSCG00000023173_ENSSSCT00000028732_159_1437_2317",5,17,12,21,24,14,108,84,198,228
"REXO5_ENSSSCG00000007855_ENSSSCT00000061328_37_2398_4147",5,8,17,5,31,8,71,30,85,135
"RFC1_ENSSSCG00000008788_ENSSSCT00000063047_123_3546_8712",5,41,37,34,43,41,363,111,648,633
"RFC2_ENSSSCG00000028504_ENSSSCT00000043207_121_1177_1480",19,21,30,24,110,31,232,247,353,396
"RFC3_ENSSSCG00000009349_ENSSSCT00000010246_49_1117_1193",2,3,7,8,11,12,163,81,129,130
"RFC4_ENSSSCG00000011804_ENSSSCT00000012916_311_1403_1467",3,7,14,8,30,15,138,89,172,197
"RFC5_ENSSSCG00000009854_ENSSSCT00000045394_123_1167_1170",6,7,7,7,20,9,63,70,111,107
"RFESD_ENSSSCG00000014141_ENSSSCT00000069670_30_501_517",1,1,5,3,1,1,13,10,22,26
"RFFL_ENSSSCG00000032552_ENSSSCT00000041104_222_1323_3797",15,43,16,18,68,33,218,190,480,508
"RFK_ENSSSCG00000037277_ENSSSCT00000045630_342_804_3031",2,1,5,2,4,5,32,23,53,82
"RFLNA_ENSSSCG00000035760_ENSSSCT00000060787_199_997_2253",0,0,0,0,0,0,0,0,0,6
"RFLNB_ENSSSCG00000038618_ENSSSCT00000040756_110_767_1771",2,14,12,17,19,16,92,116,272,195
"RFNG_ENSSSCG00000040385_ENSSSCT00000061984_48_1062_1778",6,8,5,6,27,11,47,93,133,154
