name,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
DNAI7_ENSSSCG00000040550_ENSSSCT00000052292_70_2236_4737,2,3,1,2,7,6,18,0,25,60
DNAJA1_ENSSSCG00000011000_ENSSSCT00000012042_119_1310_2298,51,35,60,48,118,76,903,159,1506,1664
DNAJA2_ENSSSCG00000002846_ENSSSCT00000003147_82_1318_5192,17,31,39,32,63,47,320,134,590,670
DNAJA3_ENSSSCG00000022874_ENSSSCT00000062544_8_1613_2786,16,26,26,24,29,18,142,58,238,290
DNAJA4_ENSSSCG00000037646_ENSSSCT00000001965_199_1912_3654,0,0,0,1,1,2,2,0,18,17
DNAJB11_ENSSSCG00000011798_ENSSSCT00000012910_196_1270_4899,9,17,18,15,28,11,366,136,342,392
DNAJB12_ENSSSCG00000010288_ENSSSCT00000011260_213_1341_3229,4,17,7,15,34,14,87,46,142,176
DNAJB13_ENSSSCG00000014832_ENSSSCT00000016184_46_994_1160,0,0,0,0,7,2,1,0,2,1
DNAJB14_ENSSSCG00000009177_ENSSSCT00000046070_40_1177_1844,8,17,10,13,23,12,99,13,174,204
DNAJB1_ENSSSCG00000013784_ENSSSCT00000063660_2839_3856_4802,10,27,24,23,70,33,195,163,355,493
DNAJB2_ENSSSCG00000016217_ENSSSCT00000103279_379_1381_1463,6,18,17,10,38,5,165,127,287,336
DNAJB4_ENSSSCG00000003766_ENSSSCT00000037894_925_1936_3007,5,11,14,29,15,19,35,2,77,83
DNAJB5_ENSSSCG00000005297_ENSSSCT00000056367_160_1306_2507,0,0,0,0,1,3,0,4,14,7
DNAJB6_ENSSSCG00000033272_ENSSSCT00000090170_168_1158_1161,17,25,28,28,42,36,322,255,609,687
DNAJB9_ENSSSCG00000016653_ENSSSCT00000018131_582_1251_2292,14,17,13,14,22,3,40,57,77,128
DNAJC10_ENSSSCG00000016017_ENSSSCT00000063475_409_2818_7357,14,23,34,15,64,21,706,108,1094,924
DNAJC11_ENSSSCG00000003384_ENSSSCT00000003755_41_1718_2240,12,33,43,35,58,23,185,178,398,461
DNAJC12_ENSSSCG00000035600_ENSSSCT00000039216_136_778_1472,0,0,1,0,2,0,6,0,0,0
DNAJC13_ENSSSCG00000011628_ENSSSCT00000055186_458_7202_7958,49,74,100,70,114,76,275,67,720,790
DNAJC14_ENSSSCG00000000366_ENSSSCT00000000389_0_2109_3113,30,36,48,46,48,49,534,322,1020,1022
DNAJC16_ENSSSCG00000003464_ENSSSCT00000003850_112_1897_6884,4,7,5,10,17,6,24,8,29,34
DNAJC17_ENSSSCG00000004762_ENSSSCT00000057777_21_948_4001,6,6,11,11,16,10,74,57,121,142
DNAJC18_ENSSSCG00000014356_ENSSSCT00000064594_62_1136_6521,4,5,7,5,5,3,82,21,115,136
DNAJC19_ENSSSCG00000011770_ENSSSCT00000074249_112_457_5489,1,3,2,0,6,5,97,85,131,170
DNAJC1_ENSSSCG00000026001_ENSSSCT00000030126_301_1921_2089,4,14,18,19,17,21,57,8,144,223
DNAJC22_ENSSSCG00000000198_ENSSSCT00000000211_215_1268_2451,1,0,1,0,8,0,0,0,0,2
DNAJC24_ENSSSCG00000026083_ENSSSCT00000032359_376_823_2432,4,1,4,3,7,3,27,6,54,85
DNAJC25_ENSSSCG00000005460_ENSSSCT00000006005_0_1074_4381,12,12,18,8,9,9,51,30,85,105
DNAJC27_ENSSSCG00000008577_ENSSSCT00000009386_12_831_4376,0,0,1,1,1,0,0,0,4,5
DNAJC28_ENSSSCG00000028192_ENSSSCT00000024359_88_1246_5170,2,0,1,0,2,0,0,0,17,20
DNAJC2_ENSSSCG00000015423_ENSSSCT00000091097_2987_4784_4838,7,26,23,28,43,18,252,50,398,409
DNAJC30_ENSSSCG00000054170_ENSSSCT00000102290_7_685_4040,0,0,1,1,4,1,13,23,45,49
DNAJC3_ENSSSCG00000026082_ENSSSCT00000026790_81_1593_6230,11,22,17,11,30,11,237,160,417,417
DNAJC4_ENSSSCG00000013038_ENSSSCT00000014251_1_781_878,2,0,2,0,6,1,47,91,62,78
DNAJC5G_ENSSSCG00000043825_ENSSSCT00000076645_123_675_1590,0,0,0,0,0,0,0,0,0,0
DNAJC5_ENSSSCG00000031602_ENSSSCT00000051562_101_845_4638,5,20,19,16,31,14,81,136,172,221
DNAJC6_ENSSSCG00000003807_ENSSSCT00000052311_43_2962_5168,1,1,2,0,13,1,4,0,0,0
DNAJC7_ENSSSCG00000017419_ENSSSCT00000042589_20_1469_1472,23,31,42,44,65,54,424,177,654,792
DNAJC8_ENSSSCG00000038907_ENSSSCT00000058806_674_1433_2130,12,29,36,33,67,41,397,272,856,881
DNAJC9_ENSSSCG00000023482_ENSSSCT00000031242_199_1111_4535,3,9,4,9,17,15,111,15,115,199
DNAL1_ENSSSCG00000039469_ENSSSCT00000099108_51_621_5676,0,1,1,1,1,0,4,10,8,12
DNAL4_ENSSSCG00000000093_ENSSSCT00000054888_376_691_1560,3,2,6,4,12,5,14,18,14,39
DNALI1_ENSSSCG00000058884_ENSSSCT00000101507_0_837_2549,2,0,0,0,2,0,0,0,0,0
DNASE1L1_ENSSSCG00000037032_ENSSSCT00000050491_330_1275_1366,12,25,13,15,38,24,209,295,431,417
DNASE1L2_ENSSSCG00000024587_ENSSSCT00000103095_26_941_2929,4,15,13,7,7,8,44,18,74,94
DNASE1L3_ENSSSCG00000032019_ENSSSCT00000074054_234_1149_1221,0,0,1,0,0,0,3,0,3,15
DNASE1_ENSSSCG00000036527_ENSSSCT00000042628_199_1051_1381,4,0,1,1,3,2,2,0,10,15
DNASE2_ENSSSCG00000013731_ENSSSCT00000015005_97_1186_1346,4,6,4,4,11,11,53,95,259,186
DND1_ENSSSCG00000014374_ENSSSCT00000015704_23_1082_1547,3,1,0,0,1,1,12,0,10,2
DNER_ENSSSCG00000016258_ENSSSCT00000017703_725_2939_2942,0,1,0,0,1,0,0,0,2,5
DNLZ_ENSSSCG00000034732_ENSSSCT00000047083_30_537_2282,3,6,5,3,4,3,22,49,46,38
DNM1L_ENSSSCG00000060628_ENSSSCT00000054204_81_2271_4775,4,24,26,16,28,23,210,60,326,281
DNM1_ENSSSCG00000005641_ENSSSCT00000027918_86_2726_3938,0,0,1,2,2,1,0,1,21,7
DNM2_ENSSSCG00000013630_ENSSSCT00000060743_187_2818_3638,56,100,117,78,174,83,481,568,1132,1101
DNM3_ENSSSCG00000038958_ENSSSCT00000054411_181_2770_5184,0,1,2,5,11,2,0,5,2,5
DNMBP_ENSSSCG00000010544_ENSSSCT00000063985_336_5079_6535,6,28,30,14,23,26,87,36,168,125
DNMT1_ENSSSCG00000013659_ENSSSCT00000014923_9_5043_5367,49,60,107,107,147,117,866,577,1403,1738
DNMT3A_ENSSSCG00000029413_ENSSSCT00000040572_427_3163_3538,27,64,79,71,98,73,187,55,435,539
DNMT3B_ENSSSCG00000007252_ENSSSCT00000049739_320_2888_4269,6,20,18,10,22,12,108,95,127,216
DNMT3L_ENSSSCG00000028741_ENSSSCT00000050487_0_1146_1601,0,2,2,0,0,5,4,0,6,15
DNPEP_ENSSSCG00000016220_ENSSSCT00000038344_68_1688_1780,3,8,5,5,27,12,124,106,176,188
DNPH1_ENSSSCG00000026568_ENSSSCT00000001854_199_745_779,1,3,2,4,5,5,33,52,39,48
DNTTIP1_ENSSSCG00000007422_ENSSSCT00000008125_65_1052_1282,6,9,11,4,25,14,87,58,162,205
DNTTIP2_ENSSSCG00000006892_ENSSSCT00000007547_43_2356_8086,17,48,54,60,83,55,355,88,410,446
DNTT_ENSSSCG00000010505_ENSSSCT00000011494_95_1625_1974,0,0,1,5,3,3,12,13,12,125
DOC2A_ENSSSCG00000034635_ENSSSCT00000046822_209_1412_2187,0,0,0,0,0,0,0,0,1,0
DOC2B_ENSSSCG00000039412_ENSSSCT00000047908_199_1435_5495,0,1,0,0,0,1,0,0,0,2
DOCK10_ENSSSCG00000016237_ENSSSCT00000017680_48_6531_7180,58,162,195,207,263,227,574,194,1300,1709
DOCK11_ENSSSCG00000012634_ENSSSCT00000013815_276_6444_6784,79,169,212,153,200,180,705,163,1704,1474
DOCK2_ENSSSCG00000017008_ENSSSCT00000018520_176_5657_6160,206,330,403,356,507,423,1219,1394,4043,4029
DOCK3_ENSSSCG00000011416_ENSSSCT00000039572_50_6140_8640,3,3,4,10,13,5,2,0,20,4
DOCK4_ENSSSCG00000025602_ENSSSCT00000064164_264_6195_6373,12,20,11,7,8,14,65,0,75,33
DOCK5_ENSSSCG00000009650_ENSSSCT00000010579_217_5704_7857,42,74,71,85,100,95,127,102,289,405
DOCK6_ENSSSCG00000038604_ENSSSCT00000043580_67_6409_6607,5,11,11,15,23,13,43,39,149,82
DOCK7_ENSSSCG00000003818_ENSSSCT00000054439_3_6939_7367,2,17,9,7,30,6,21,8,42,52
DOCK8_ENSSSCG00000005240_ENSSSCT00000049054_217_6511_8912,181,396,435,431,564,402,1002,615,2898,3186
DOCK9_ENSSSCG00000022112_ENSSSCT00000060404_199_7069_8202,19,117,101,143,208,126,285,169,710,500
DOHH_ENSSSCG00000013478_ENSSSCT00000054241_153_1068_1421,2,3,6,4,7,9,34,45,81,132
DOK1_ENSSSCG00000008265_ENSSSCT00000009051_70_1519_1928,24,26,27,29,30,22,208,219,626,707
DOK2_ENSSSCG00000009612_ENSSSCT00000010535_46_1276_1279,12,21,19,27,23,17,283,339,740,787
DOK3_ENSSSCG00000063429_ENSSSCT00000075455_4_1417_1632,10,17,4,5,9,6,27,41,123,122
DOK4_ENSSSCG00000029165_ENSSSCT00000024456_369_1365_2722,1,1,9,2,18,5,1,6,16,27
DOK5_ENSSSCG00000007488_ENSSSCT00000079916_272_1190_6745,1,2,3,3,7,2,29,79,35,21
DOK6_ENSSSCG00000028977_ENSSSCT00000065685_305_1298_2562,0,0,0,0,0,1,2,0,0,0
DOLK_ENSSSCG00000005666_ENSSSCT00000006229_0_1614_1617,0,1,1,0,1,1,13,2,14,26
DOLPP1_ENSSSCG00000031669_ENSSSCT00000090912_132_852_2266,6,6,5,2,4,2,19,13,39,50
DONSON_ENSSSCG00000027089_ENSSSCT00000049463_199_1885_2464,11,20,24,20,23,34,199,70,282,339
DOP1A_ENSSSCG00000004457_ENSSSCT00000035912_298_7726_8026,13,28,43,54,63,52,84,52,270,293
DOP1B_ENSSSCG00000012054_ENSSSCT00000013186_189_6708_6987,11,10,6,13,24,6,12,30,52,114
DOT1L_ENSSSCG00000013457_ENSSSCT00000041345_226_4807_7110,72,82,86,53,116,66,235,276,560,692
DPAGT1_ENSSSCG00000015110_ENSSSCT00000016476_185_1409_1834,3,4,2,1,18,4,50,51,162,191
DPCD_ENSSSCG00000010565_ENSSSCT00000011557_25_634_1350,3,1,3,6,28,2,50,78,71,91
DPEP1_ENSSSCG00000021971_ENSSSCT00000028144_417_1644_1756,0,0,0,0,1,0,0,0,2,0
DPEP2NB_ENSSSCG00000042073_ENSSSCT00000066502_186_555_1391,0,0,0,1,1,0,0,0,0,0
DPEP2_ENSSSCG00000021105_ENSSSCT00000027498_50_1592_1697,0,0,1,0,0,0,0,0,2,2
DPEP3_ENSSSCG00000023514_ENSSSCT00000029212_199_1639_1642,0,0,0,0,1,0,0,0,0,0
DPF1_ENSSSCG00000025160_ENSSSCT00000025066_1_1306_1651,0,0,0,0,1,0,0,0,0,1
DPF2_ENSSSCG00000012995_ENSSSCT00000036918_94_1309_2556,22,46,34,41,76,59,293,311,630,727
DPF3_ENSSSCG00000002333_ENSSSCT00000087139_0_1233_3304,2,7,4,7,13,3,3,2,14,23
DPH2_ENSSSCG00000036620_ENSSSCT00000075539_813_2280_3082,2,3,6,9,14,8,92,138,188,229
DPH3_ENSSSCG00000056217_ENSSSCT00000091900_126_372_2540,1,0,0,1,4,2,49,27,38,73
DPH5_ENSSSCG00000061017_ENSSSCT00000100863_110_965_4088,7,6,4,5,12,6,54,19,90,108
DPH6_ENSSSCG00000035254_ENSSSCT00000043411_22_823_3403,9,15,14,8,22,13,30,22,42,41
DPH7_ENSSSCG00000031630_ENSSSCT00000038366_0_1413_1416,0,14,10,10,15,16,99,120,84,89
DPM1_ENSSSCG00000034952_ENSSSCT00000040191_29_806_3093,17,21,23,24,51,31,227,64,346,372
DPM2_ENSSSCG00000032481_ENSSSCT00000049749_43_295_2692,5,7,3,4,10,7,46,60,87,125
DPM3_ENSSSCG00000054149_ENSSSCT00000094996_0_276_279,0,1,1,2,0,2,17,23,17,31
DPP10_ENSSSCG00000015711_ENSSSCT00000066605_550_2947_5208,0,0,0,0,2,1,0,0,0,0
DPP3_ENSSSCG00000030415_ENSSSCT00000071564_5_2276_2661,15,13,21,15,35,17,258,370,458,426
DPP4_ENSSSCG00000015894_ENSSSCT00000017306_89_2387_3390,5,12,10,9,6,7,164,33,112,89
DPP6_ENSSSCG00000016423_ENSSSCT00000084222_199_2788_3640,0,0,2,3,1,6,0,0,0,0
DPP7_ENSSSCG00000033991_ENSSSCT00000050854_0_1734_3132,12,3,15,12,22,8,112,184,201,237
DPP8_ENSSSCG00000004934_ENSSSCT00000035110_304_2824_6938,24,36,35,15,52,37,99,15,172,190
DPP9_ENSSSCG00000026063_ENSSSCT00000030752_263_2945_3941,26,38,57,45,51,39,186,168,522,605
DPPA2_ENSSSCG00000031524_ENSSSCT00000032043_189_1122_1685,0,1,0,1,0,0,0,0,0,1
DPPA5_ENSSSCG00000004283_ENSSSCT00000004735_65_416_587,0,0,1,0,0,0,1,0,1,4
DPRX_ENSSSCG00000046881_ENSSSCT00000076716_43_631_1540,0,0,1,0,1,0,0,0,0,0
DPT_ENSSSCG00000035937_ENSSSCT00000060107_27_630_1246,0,0,0,0,0,1,0,0,0,0
DPY19L1_ENSSSCG00000027063_ENSSSCT00000086404_103_2347_3620,8,12,20,12,15,8,64,12,106,116
DPY19L2_ENSSSCG00000016663_ENSSSCT00000018142_0_2319_4239,0,0,0,0,1,1,2,0,0,0
DPY19L3_ENSSSCG00000022521_ENSSSCT00000064091_505_2653_6222,1,3,8,2,2,4,13,0,64,49
DPY19L4_ENSSSCG00000006098_ENSSSCT00000062305_114_2334_2804,4,8,13,3,2,9,21,9,48,50
DPY30_ENSSSCG00000008516_ENSSSCT00000009320_236_533_793,3,6,7,0,7,10,85,51,130,151
DPYD_ENSSSCG00000006878_ENSSSCT00000007532_122_3197_4366,30,44,58,44,69,56,157,96,420,552
DPYSL2_ENSSSCG00000030130_ENSSSCT00000010592_199_2230_4320,23,25,24,25,31,26,126,75,275,378
DPYSL3_ENSSSCG00000036549_ENSSSCT00000015759_0_2049_5253,9,0,0,0,0,1,0,0,0,12
DPYSL4_ENSSSCG00000010762_ENSSSCT00000011774_215_2837_2840,0,0,1,0,2,0,0,0,0,0
DPYSL5_ENSSSCG00000008560_ENSSSCT00000009365_158_1850_3552,0,1,0,0,1,0,0,0,0,0
DPYS_ENSSSCG00000006040_ENSSSCT00000037104_804_2361_4153,0,0,1,2,4,0,9,2,21,16
DQX1_ENSSSCG00000022614_ENSSSCT00000026262_113_2267_2788,0,1,0,1,1,0,0,0,0,0
DR1_ENSSSCG00000028310_ENSSSCT00000089749_720_1248_2480,18,21,28,26,41,34,174,83,321,398
DRAM1_ENSSSCG00000023972_ENSSSCT00000029052_143_857_3122,2,2,1,1,2,1,12,6,18,38
DRAM2_ENSSSCG00000026922_ENSSSCT00000026833_188_986_2715,2,1,4,3,6,2,36,11,102,116
DRAP1_ENSSSCG00000012965_ENSSSCT00000014172_0_861_939,21,29,36,27,75,32,126,128,212,219
DRAXIN_ENSSSCG00000003423_ENSSSCT00000003797_116_1163_5950,0,0,1,1,0,1,7,6,0,0
DRC12_ENSSSCG00000051840_ENSSSCT00000104471_57_597_5297,0,0,0,0,2,2,0,0,0,2
DRC1_ENSSSCG00000008568_ENSSSCT00000009374_42_2196_2379,7,37,25,12,18,22,65,132,110,47
DRC3_ENSSSCG00000037557_ENSSSCT00000051175_297_1938_2439,7,18,18,17,16,14,22,52,93,92
DRC7_ENSSSCG00000002817_ENSSSCT00000003117_108_2733_2954,0,3,1,0,4,1,38,0,20,5
DRD1_ENSSSCG00000029037_ENSSSCT00000025609_937_2275_2278,1,2,1,0,3,0,0,0,0,0
DRD2_ENSSSCG00000015048_ENSSSCT00000055534_109_1474_2544,0,0,0,0,0,0,0,0,0,0
DRD3_ENSSSCG00000011911_ENSSSCT00000013034_428_1628_3636,1,2,1,6,3,4,2,0,0,0
DRD4_ENSSSCG00000012851_ENSSSCT00000014046_0_1026_2030,0,0,0,0,0,0,0,0,0,0
DRG1_ENSSSCG00000010029_ENSSSCT00000010986_64_1165_6704,2,13,18,8,44,9,215,238,448,489
DRG2_ENSSSCG00000036328_ENSSSCT00000088392_63_1347_2016,7,24,19,21,26,15,144,123,272,357
DRGX_ENSSSCG00000037404_ENSSSCT00000051256_162_951_2630,0,0,0,0,0,0,0,0,0,0
DROSHA_ENSSSCG00000016809_ENSSSCT00000018300_125_4316_4523,7,27,38,25,39,38,159,88,269,314
DRP2_ENSSSCG00000012492_ENSSSCT00000033320_196_3067_6911,0,0,0,2,2,0,0,0,0,1
DSC1_ENSSSCG00000003726_ENSSSCT00000004126_423_3111_6036,0,1,1,1,1,0,0,0,0,0
DSC2_ENSSSCG00000024800_ENSSSCT00000048109_365_3098_6695,0,0,3,2,0,6,2,0,6,54
DSC3_ENSSSCG00000057415_ENSSSCT00000076047_250_2932_6852,0,0,0,0,0,0,0,0,0,2
DSCAM_ENSSSCG00000012072_ENSSSCT00000013204_199_6223_6226,0,1,0,3,0,0,0,0,0,0
DSCC1_ENSSSCG00000047247_ENSSSCT00000068836_95_1271_1274,1,2,1,4,1,2,21,21,39,28
DSEL_ENSSSCG00000035941_ENSSSCT00000052578_1013_4649_7777,0,1,1,0,0,0,0,0,0,2
DSE_ENSSSCG00000004441_ENSSSCT00000042745_296_3167_3216,6,15,15,6,25,9,113,8,262,231
DSG1_ENSSSCG00000020694_ENSSSCT00000022644_168_3303_7070,0,0,0,0,2,1,0,0,0,0
DSG2_ENSSSCG00000022739_ENSSSCT00000102288_69_3426_5708,0,1,0,0,1,0,0,2,3,14
DSG3_ENSSSCG00000027160_ENSSSCT00000027548_301_3268_5510,1,0,2,1,3,0,0,0,0,0
DSG4_ENSSSCG00000020740_ENSSSCT00000032052_295_3421_4425,0,0,0,0,1,5,0,0,0,0
DSN1_ENSSSCG00000007323_ENSSSCT00000086223_189_1257_2557,6,7,11,4,10,3,53,25,85,65
DSP_ENSSSCG00000001025_ENSSSCT00000001118_16_8665_9357,4,6,8,4,73,6,16,48,28,60
DSTYK_ENSSSCG00000015286_ENSSSCT00000016657_173_2960_5542,5,16,8,10,17,14,24,6,61,86
DST_ENSSSCG00000001499_ENSSSCT00000055387_199_23590_24560,21,29,23,23,88,34,46,11,155,137
DTD1_ENSSSCG00000007098_ENSSSCT00000007770_101_728_1282,0,14,8,10,34,9,87,47,190,188
DTD2_ENSSSCG00000026663_ENSSSCT00000032499_18_522_2368,5,3,1,6,6,3,34,8,66,42
DTHD1_ENSSSCG00000028471_ENSSSCT00000028675_26_2780_2891,0,0,0,0,0,1,0,0,2,0
DTL_ENSSSCG00000015600_ENSSSCT00000016993_102_2289_2304,4,5,15,4,11,6,40,15,53,70
DTNA_ENSSSCG00000028047_ENSSSCT00000058182_509_2684_6460,0,0,2,1,0,0,6,2,3,4
DTNBP1_ENSSSCG00000001062_ENSSSCT00000066484_211_1237_1399,11,26,27,19,15,22,99,106,162,129
DTWD1_ENSSSCG00000004647_ENSSSCT00000051443_215_1118_3581,2,2,3,2,6,4,23,6,45,37
DTWD2_ENSSSCG00000014225_ENSSSCT00000026355_105_999_6306,0,1,2,6,4,7,8,1,6,5
DTX1_ENSSSCG00000009873_ENSSSCT00000045618_199_2053_3122,4,9,11,7,5,13,87,49,179,139
DTX2_ENSSSCG00000025430_ENSSSCT00000025080_174_2154_4300,11,13,25,12,29,13,77,91,206,298
DTX3L_ENSSSCG00000011876_ENSSSCT00000027313_5_2216_4025,8,15,15,25,35,27,59,19,119,125
DTX3_ENSSSCG00000000449_ENSSSCT00000029673_369_1410_2031,19,21,35,29,69,29,156,274,571,497
DTX4_ENSSSCG00000013145_ENSSSCT00000056480_366_2223_5523,8,15,11,6,7,9,17,23,126,151
DUOX1_ENSSSCG00000004675_ENSSSCT00000035954_51_4707_4952,1,0,0,0,0,0,1,5,2,3
DUOX2_ENSSSCG00000004678_ENSSSCT00000046180_102_4737_6085,1,3,2,0,3,2,0,3,15,10
DUOXA1_ENSSSCG00000004677_ENSSSCT00000005163_259_1270_1570,0,0,0,0,0,0,0,0,0,0
DUOXA2_ENSSSCG00000004676_ENSSSCT00000005162_181_1141_4788,0,0,2,0,2,0,0,0,6,4
DUS1L_ENSSSCG00000040352_ENSSSCT00000044425_155_1577_1883,10,14,18,21,33,13,223,393,489,475
DUS2_ENSSSCG00000059913_ENSSSCT00000025781_311_1790_2128,14,11,19,6,25,9,45,100,206,234
DUS3L_ENSSSCG00000040968_ENSSSCT00000014768_57_2007_3901,8,28,16,20,31,24,99,85,263,324
DUS4L_ENSSSCG00000028433_ENSSSCT00000045948_200_1181_1487,1,0,9,1,2,1,64,16,45,46
DUSP10_ENSSSCG00000010831_ENSSSCT00000011849_996_2442_3423,3,8,7,8,7,2,18,11,21,30
DUSP12_ENSSSCG00000006347_ENSSSCT00000086467_0_1014_1397,0,1,0,1,0,1,14,7,41,49
DUSP14_ENSSSCG00000029874_ENSSSCT00000085471_4924_5518_6465,2,9,4,2,5,3,35,35,32,51
DUSP15_ENSSSCG00000056065_ENSSSCT00000091842_199_904_1908,0,0,0,0,1,0,2,0,1,1
DUSP16_ENSSSCG00000032097_ENSSSCT00000044816_199_2152_4765,3,11,15,14,21,21,52,18,144,101
DUSP18_ENSSSCG00000033833_ENSSSCT00000066773_363_927_5968,0,0,0,1,2,0,5,2,8,1
DUSP19_ENSSSCG00000016020_ENSSSCT00000017443_66_747_3467,1,2,1,0,1,2,6,10,13,28
DUSP1_ENSSSCG00000016991_ENSSSCT00000033376_171_1230_1946,94,128,157,195,302,126,236,463,2731,2029
DUSP22_ENSSSCG00000031489_ENSSSCT00000041166_180_795_2302,6,17,18,19,39,22,89,152,234,265
DUSP23_ENSSSCG00000033585_ENSSSCT00000049522_53_503_616,1,2,1,0,0,0,8,8,24,21
DUSP26_ENSSSCG00000015835_ENSSSCT00000017243_523_1156_2142,0,0,0,1,0,2,0,0,0,0
DUSP28_ENSSSCG00000028180_ENSSSCT00000038954_126_645_1215,1,2,0,4,2,5,10,20,25,37
DUSP29_ENSSSCG00000010317_ENSSSCT00000061263_308_1094_1535,0,0,0,0,0,1,0,0,0,0
DUSP2_ENSSSCG00000035971_ENSSSCT00000047370_96_1029_1715,20,100,179,266,513,121,165,301,2471,1029
DUSP3_ENSSSCG00000020744_ENSSSCT00000069993_47_602_2823,1,3,2,2,4,3,8,59,48,60
DUSP4_ENSSSCG00000015850_ENSSSCT00000017258_438_1620_5326,1,5,3,8,7,12,20,10,13,31
DUSP5_ENSSSCG00000040815_ENSSSCT00000056464_193_1345_2423,8,62,34,37,125,55,322,307,434,171
DUSP6_ENSSSCG00000037910_ENSSSCT00000037199_544_1687_2893,6,8,6,6,45,17,26,11,74,329
DUSP7_ENSSSCG00000059013_ENSSSCT00000012510_199_1456_3187,12,19,22,19,25,14,131,137,340,424
DUSP8_ENSSSCG00000032911_ENSSSCT00000056757_199_2074_2077,2,6,4,4,1,5,9,12,21,35
DUSP9_ENSSSCG00000012774_ENSSSCT00000034977_199_1414_2418,0,0,0,0,8,0,1,0,0,0
DUT_ENSSSCG00000032141_ENSSSCT00000040068_68_740_804,7,12,15,13,15,22,372,218,383,331
DVL1_ENSSSCG00000003342_ENSSSCT00000003711_18_2118_2985,19,49,34,36,86,48,188,132,510,526
DVL2_ENSSSCG00000025689_ENSSSCT00000064917_286_2413_3067,5,10,10,12,40,3,45,56,164,223
DVL3_ENSSSCG00000025374_ENSSSCT00000024478_114_2262_4732,28,19,13,14,26,13,41,34,132,175
DXO_ENSSSCG00000001425_ENSSSCT00000107924_293_1484_1536,3,3,4,3,9,1,22,61,63,82
DYDC1_ENSSSCG00000061214_ENSSSCT00000091949_112_694_2821,0,1,0,0,1,0,0,0,0,0
DYDC2_ENSSSCG00000010339_ENSSSCT00000011319_234_783_1135,0,0,0,0,0,0,0,0,0,1
DYM_ENSSSCG00000004508_ENSSSCT00000084035_209_2381_6173,7,12,14,14,23,7,70,32,144,134
DYNC1H1_ENSSSCG00000040738_ENSSSCT00000058702_199_14140_14354,381,677,704,711,1042,724,1501,1650,6324,6823
DYNC1I1_ENSSSCG00000015335_ENSSSCT00000045839_210_2145_2979,9,3,1,4,0,4,22,0,6,3
DYNC1I2_ENSSSCG00000015948_ENSSSCT00000017365_295_2203_2815,16,37,32,27,54,33,193,44,330,426
DYNC1LI1_ENSSSCG00000011233_ENSSSCT00000059524_41_1613_4035,9,16,11,16,23,15,173,67,273,253
DYNC1LI2_ENSSSCG00000036210_ENSSSCT00000063312_241_1717_4565,8,9,26,10,27,15,110,16,207,202
DYNC2H1_ENSSSCG00000033937_ENSSSCT00000071082_132_13068_13394,1,4,8,3,7,4,4,0,10,7
DYNC2I1_ENSSSCG00000038486_ENSSSCT00000044775_87_3165_3341,0,5,7,2,7,4,22,13,63,62
DYNC2I2_ENSSSCG00000005655_ENSSSCT00000006218_210_1821_1924,3,1,2,4,26,1,15,47,40,52
DYNC2LI1_ENSSSCG00000038383_ENSSSCT00000056975_72_1128_1371,0,6,0,0,7,2,7,0,14,8
DYNLL1_ENSSSCG00000009904_ENSSSCT00000010854_109_376_1426,1,0,0,0,25,1,354,223,419,543
DYNLL2_ENSSSCG00000020962_ENSSSCT00000088839_199_598_2547,4,9,14,8,14,11,103,99,153,166
DYNLRB2_ENSSSCG00000031421_ENSSSCT00000055825_34_322_578,0,0,0,0,1,0,2,0,0,2
DYNLT1_ENSSSCG00000033107_ENSSSCT00000042927_35_377_1785,6,4,6,8,21,8,67,22,104,164
DYNLT2B_ENSSSCG00000056643_ENSSSCT00000042866_169_607_1827,0,1,4,2,4,1,31,13,56,44
DYNLT2_ENSSSCG00000004009_ENSSSCT00000004433_99_681_1685,0,1,1,1,0,1,1,0,0,0
DYNLT3_ENSSSCG00000028908_ENSSSCT00000030442_0_525_2772,3,4,1,2,5,7,37,17,123,132
DYNLT4_ENSSSCG00000037270_ENSSSCT00000054066_237_891_998,0,1,0,0,2,0,0,0,3,0
DYNLT5_ENSSSCG00000031352_ENSSSCT00000054491_74_611_2928,1,0,0,0,0,0,0,0,0,0
DYRK1A_ENSSSCG00000030480_ENSSSCT00000041061_715_3007_5650,33,43,59,48,50,54,176,65,475,617
DYRK1B_ENSSSCG00000027197_ENSSSCT00000058404_118_2182_2546,7,31,36,29,23,13,100,142,314,442
DYRK2_ENSSSCG00000000958_ENSSSCT00000055554_388_2191_8688,16,40,46,46,56,39,323,224,944,652
DYRK3_ENSSSCG00000015649_ENSSSCT00000039882_295_1930_2681,3,8,13,8,23,10,65,85,117,198
DYRK4_ENSSSCG00000000721_ENSSSCT00000000784_199_2119_5866,0,1,1,2,1,2,16,0,14,6
DYSF_ENSSSCG00000008312_ENSSSCT00000083269_292_6649_6886,0,3,2,2,5,7,1,0,8,52
DYTN_ENSSSCG00000035158_ENSSSCT00000064577_0_1731_2051,0,0,0,1,0,0,0,0,0,0
DZANK1_ENSSSCG00000007094_ENSSSCT00000007766_145_2233_3103,1,1,1,1,9,0,0,0,1,1
DZIP1L_ENSSSCG00000027467_ENSSSCT00000048412_235_2755_5173,0,0,1,1,14,1,0,0,0,3
DZIP1_ENSSSCG00000009501_ENSSSCT00000095731_879_3279_4319,1,0,0,0,55,0,1,0,2,6
