gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tag
ENSSSCT00000106104_ENSSSCG00000055221_ENSSSCT00000106104_1067_1475_1567,68458.49277,1.01107852,0.471496087,2.1444049,0.032000458,0.210190579,ns
FASLG_ENSSSCG00000022226_ENSSSCT00000026331_224_1070_2390,4.242548614,-0.51770532,1.491920778,-0.347005906,0.728586882,NA,ns
CCDC191_ENSSSCG00000011913_ENSSSCT00000013036_18_2628_3664,18.44256509,-0.375810674,0.798676979,-0.470541513,0.637968182,0.843299986,ns
OBI1_ENSSSCG00000029113_ENSSSCT00000059820_33_2190_4650,16.03677438,-1.820762734,0.924559123,-1.969330775,0.048915119,0.266436287,ns
UNC119_ENSSSCG00000017761_ENSSSCT00000019333_98_782_1674,10.91374857,0.898957075,0.948929621,0.947337984,0.343466581,NA,ns
CRK_ENSSSCG00000038989_ENSSSCT00000048357_186_1341_3830,29.30774116,0.235540224,0.641243892,0.367317688,0.713382062,0.881566736,ns
TRMT6_ENSSSCG00000007046_ENSSSCT00000007715_0_2079_3639,26.60064293,-0.703396746,0.733038852,-0.959562708,0.337275345,0.64681919,ns
MDFIC_ENSSSCG00000021885_ENSSSCT00000018116_346_1072_1318,5.853598663,-3.026574737,1.783088328,-1.697377909,0.089625236,NA,ns
EWSR1_ENSSSCG00000009974_ENSSSCT00000067164_55_2038_2385,571.9746821,-0.134655968,0.402398057,-0.334633743,0.737901388,0.893359438,ns
SPSB2_ENSSSCG00000025460_ENSSSCT00000037607_283_1072_1363,3.680733929,1.498601811,1.606403401,0.932892579,0.350875434,NA,ns
ERCC2_ENSSSCG00000039929_ENSSSCT00000054727_192_2472_3996,32.37411776,-0.204663909,0.630310567,-0.32470328,0.745405652,0.896382905,ns
STAT5A_ENSSSCG00000017402_ENSSSCT00000018947_406_2803_4027,49.87787685,-0.228131977,0.58090376,-0.392719058,0.694526993,0.869542411,ns
VPS16_ENSSSCG00000007167_ENSSSCT00000007840_550_2995_3138,55.27951202,-0.01027795,0.526028553,-0.019538768,0.984411311,0.995126932,ns
NHEJ1_ENSSSCG00000016205_ENSSSCT00000060682_201_1092_6710,2.139691163,0.475047982,1.974667171,0.240571165,0.809887501,NA,ns
PTGS2_ENSSSCG00000015579_ENSSSCT00000033304_138_1950_3780,28.3449208,1.405157317,0.666692444,2.107654483,0.035060887,0.222365215,ns
RGS19_ENSSSCG00000034841_ENSSSCT00000049821_248_959_1484,28.0456741,1.594459019,0.641608831,2.485095189,0.01295168,0.132316545,ns
SCIN_ENSSSCG00000015353_ENSSSCT00000066126_253_2398_3112,5.666184262,0.944013786,1.25713188,0.750926614,0.452696822,NA,ns
ENSSSCT00000016174_ENSSSCG00000014822_ENSSSCT00000016174_187_3316_4792,5.284424437,2.83285248,1.469685695,1.92752266,0.053914527,NA,ns
PDXK_ENSSSCG00000034758_ENSSSCT00000049972_162_1308_5829,15.83751154,0.445813457,0.801768673,0.556037511,0.578185212,0.812225867,ns
RPS23_ENSSSCG00000014133_ENSSSCT00000015437_91_520_566,9.137098089,-1.160001655,1.110395858,-1.044673975,0.296173677,NA,ns
STK11_ENSSSCG00000013429_ENSSSCT00000014673_1092_2406_2984,45.09272762,0.867006351,0.551802584,1.571225609,0.116130254,0.403505777,ns
U2AF2_ENSSSCG00000034815_ENSSSCT00000063346_112_1537_2161,336.6618456,1.346465106,0.387586464,3.473973498,0.000512812,0.017767254,up
ENSSSCT00000042385_ENSSSCG00000000377_ENSSSCT00000042385_155_1271_2337,37.03193969,-0.260029399,0.653187328,-0.398093147,0.690561525,0.867192514,ns
CLEC2B_ENSSSCG00000000656_ENSSSCT00000035827_217_763_776,6.852642795,0.043587783,1.186093169,0.036749038,0.970685109,NA,ns
SEC61G_ENSSSCG00000054202_ENSSSCT00000092924_367_571_716,3.069606103,-0.265037874,1.848605313,-0.143371802,0.885996552,NA,ns
NFATC2_ENSSSCG00000007477_ENSSSCT00000034393_231_2967_7479,135.1143746,0.875513417,0.427622788,2.047396543,0.040619165,0.243171173,ns
ENSSSCT00000045914_ENSSSCG00000009770_ENSSSCT00000045914_743_1658_2221,10.81865783,-1.140558194,1.034442401,-1.102582602,0.270208469,NA,ns
TMEM109_ENSSSCG00000013110_ENSSSCT00000087893_9_894_976,12.34296652,-0.493642143,0.981145626,-0.503128312,0.614874062,0.833355776,ns
BIRC5_ENSSSCG00000040486_ENSSSCT00000043788_85_511_1577,4.030303942,-0.122421321,1.500180952,-0.08160437,0.934961327,NA,ns
TUBB2A_ENSSSCG00000062050_ENSSSCT00000064196_109_1540_1543,4.381892925,2.026181897,1.423794869,1.423085545,0.154711358,NA,ns
ANKRD44_ENSSSCG00000016074_ENSSSCT00000051756_140_3308_7311,172.8769521,-0.164489295,0.414616856,-0.396726021,0.69156951,0.867895846,ns
ABCD1_ENSSSCG00000012779_ENSSSCT00000095204_482_2714_2717,8.160089336,0.766972935,1.068200269,0.718004814,0.472754319,NA,ns
ZNF484_ENSSSCG00000008066_ENSSSCT00000064676_4_2656_4288,9.494288314,-2.126289749,1.202023586,-1.768925148,0.076906367,NA,ns
ENSSSCT00000103883_ENSSSCG00000030013_ENSSSCT00000103883_14_5783_5977,17.16694063,2.904399294,0.894233819,3.247919317,0.001162522,0.030539933,up
CDV3_ENSSSCG00000027294_ENSSSCT00000024377_199_988_3238,25.62313177,-1.03019765,0.709011014,-1.453006554,0.146221934,0.450065593,ns
ZNF18_ENSSSCG00000018014_ENSSSCT00000019609_0_1629_2464,23.86532366,1.27136319,0.675604322,1.881816249,0.059860969,0.292909517,ns
TSPAN31_ENSSSCG00000036731_ENSSSCT00000087674_134_764_1231,5.66599536,0.551727185,1.302876558,0.423468503,0.671953474,NA,ns
RHBDD2_ENSSSCG00000040182_ENSSSCT00000051888_91_1183_1728,2.956608629,-1.794580313,2.029632779,-0.884189658,0.37659384,NA,ns
HMBOX1_ENSSSCG00000009682_ENSSSCT00000010617_490_1750_2466,11.36679401,-1.342990532,1.068763118,-1.256583905,0.208904346,0.533550511,ns
ARHGAP10_ENSSSCG00000009029_ENSSSCT00000009888_143_2501_3105,27.48261637,0.282979142,0.656743092,0.430882555,0.666553768,0.856046496,ns
GON7_ENSSSCG00000051892_ENSSSCT00000095665_36_336_1381,5.258428986,1.274951599,1.28038563,0.995755942,0.319368742,NA,ns
DUSP6_ENSSSCG00000037910_ENSSSCT00000037199_544_1687_2893,3.926412844,-0.068187773,1.561505514,-0.043667968,0.965169073,NA,ns
METTL3_ENSSSCG00000024445_ENSSSCT00000026886_115_1855_3337,15.54849853,-0.744928822,0.853157926,-0.873142942,0.38258517,0.687683239,ns
CYBC1_ENSSSCG00000017127_ENSSSCT00000090299_286_964_1727,60.54830937,0.989420797,0.522951257,1.891994298,0.058491741,0.28973322,ns
RPGRIP1L_ENSSSCG00000031652_ENSSSCT00000063894_59_3869_6720,5.808134564,-0.08760049,1.278433653,-0.068521733,0.94537032,NA,ns
TMEM63A_ENSSSCG00000010854_ENSSSCT00000042074_614_3029_3403,38.93497159,-0.100090845,0.586996273,-0.170513596,0.864606243,0.944834651,ns
LMBRD2_ENSSSCG00000016834_ENSSSCT00000048047_342_2427_6153,18.75935079,1.263402759,0.803954761,1.571484891,0.116070061,0.403505777,ns
ENSSSCT00000033347_ENSSSCG00000027665_ENSSSCT00000033347_52_1363_2227,5.177674158,1.495741669,1.47620869,1.013231855,0.310949428,NA,ns
ATP8B2_ENSSSCG00000006550_ENSSSCT00000027624_210_3837_4268,42.5034447,0.786635372,0.587177956,1.339688189,0.180346739,0.501605547,ns
ENSSSCT00000011425_ENSSSCG00000010440_ENSSSCT00000011425_327_2055_3979,50.73587518,-0.366019009,0.566060481,-0.6466076,0.517885938,0.774224798,ns
HDLBP_ENSSSCG00000016379_ENSSSCT00000057527_283_4039_4395,279.2272083,1.009535903,0.390559175,2.584847491,0.009742208,0.109750881,ns
TEP1_ENSSSCG00000002142_ENSSSCT00000002396_0_7869_7981,40.65615993,-0.370481591,0.590782183,-0.627103527,0.530591375,0.782427109,ns
KLHL17_ENSSSCG00000030505_ENSSSCT00000031335_792_2562_3566,18.33163194,0.709282927,0.764547863,0.927715532,0.35355515,0.661266437,ns
LMAN1_ENSSSCG00000004908_ENSSSCT00000005415_13_1567_4226,41.91937184,0.250917467,0.622483814,0.403090749,0.686881466,0.865187857,ns
PAK4_ENSSSCG00000021333_ENSSSCT00000068537_199_1972_2791,11.05775174,1.412883338,0.981995006,1.438788721,0.150210393,NA,ns
LARP6_ENSSSCG00000004974_ENSSSCT00000005486_47_1523_2527,2.183990083,-0.096429309,2.029626352,-0.047510868,0.962106069,NA,ns
HOMER2_ENSSSCG00000001804_ENSSSCT00000057026_45_1074_3320,4.422973797,1.370817232,1.389309911,0.986689306,0.323794974,NA,ns
POP7_ENSSSCG00000007672_ENSSSCT00000099466_3685_4105_4347,1.9838281,-0.934016823,2.263022902,-0.412729726,0.679804643,NA,ns
ANO10_ENSSSCG00000011296_ENSSSCT00000012366_257_2408_2830,8.2136307,0.618328092,1.100362468,0.561931282,0.57416284,NA,ns
MKLN1_ENSSSCG00000016549_ENSSSCT00000064864_60_2322_2526,43.68192416,-0.043814141,0.568339513,-0.077091491,0.938550762,0.976516123,ns
B4GAT1_ENSSSCG00000012940_ENSSSCT00000014145_140_1385_2069,5.864742948,2.910964475,1.489499567,1.954323814,0.050662934,NA,ns
TSPAN14_ENSSSCG00000010341_ENSSSCT00000041992_0_1095_2497,77.35674495,0.628214808,0.488726682,1.285411318,0.198648588,0.523466788,ns
SEPTIN12_ENSSSCG00000007933_ENSSSCT00000086054_23_1112_2116,4.688786251,1.174065849,1.413596856,0.830552108,0.406226699,NA,ns
ENSSSCT00000041176_ENSSSCG00000040236_ENSSSCT00000041176_98_1127_1130,8.878163823,1.624558249,1.011231319,1.606514967,0.108160809,NA,ns
TMEM39A_ENSSSCG00000011901_ENSSSCT00000013023_364_1828_2680,12.68554732,1.235198386,0.898438101,1.374828589,0.169184593,0.484467999,ns
ST3GAL4_ENSSSCG00000015232_ENSSSCT00000016598_294_1473_2038,16.4164042,0.198936077,0.799578609,0.24880115,0.803514602,0.921834762,ns
CLN3_ENSSSCG00000036603_ENSSSCT00000041904_767_2081_2339,20.06211556,0.378249948,0.746625041,0.506612995,0.612426388,0.831854114,ns
MCRIP1_ENSSSCG00000039424_ENSSSCT00000048007_145_334_390,7.482523662,2.725495099,1.155834749,2.358031804,0.018372119,NA,ns
ZNF182_ENSSSCG00000012284_ENSSSCT00000013433_365_2231_3496,12.76081941,-2.257788826,1.098079286,-2.056125505,0.03977042,0.239847489,ns
ZNF831_ENSSSCG00000007526_ENSSSCT00000008253_199_5146_9348,40.85068676,0.998949237,0.693210883,1.441046672,0.149571498,0.453315493,ns
NOL4L_ENSSSCG00000007249_ENSSSCT00000057453_125_2165_3685,13.40000702,0.704041996,0.884201763,0.796245864,0.425889145,0.719016047,ns
ANKRD34A_ENSSSCG00000037823_ENSSSCT00000088094_323_1811_3150,1.31791448,-2.545103849,2.665181643,-0.954945737,0.339605139,NA,ns
MTFR1_ENSSSCG00000006219_ENSSSCT00000006815_338_1355_2841,3.016227223,-0.18119593,1.803305609,-0.100479879,0.919963356,NA,ns
ENSSSCT00000029057_ENSSSCG00000005518_ENSSSCT00000029057_672_1749_3646,42.78793843,0.698260591,0.570058956,1.224891889,0.220615957,0.543990272,ns
ATAD2B_ENSSSCG00000008591_ENSSSCT00000066132_329_4589_8032,53.03846398,-0.570271341,0.55175262,-1.033563449,0.301340294,0.616329629,ns
NOTCH1_ENSSSCG00000038509_ENSSSCT00000046510_75_7755_9275,250.6456837,1.491799131,0.419281983,3.557985299,0.00037371,0.015021063,up
VPS13A_ENSSSCG00000005282_ENSSSCT00000078542_179_9692_11049,67.76927051,-0.772657581,0.519945518,-1.48603566,0.137269689,0.435561518,ns
B4GALT1_ENSSSCG00000035454_ENSSSCT00000040755_184_1387_4320,52.99586166,0.902912056,0.566330816,1.594319134,0.110864574,0.395053757,ns
PPM1G_ENSSSCG00000027135_ENSSSCT00000056355_144_1779_2225,55.86585493,-0.00724536,0.534627974,-0.013552153,0.989187277,0.996931806,ns
NFATC2IP_ENSSSCG00000007808_ENSSSCT00000039142_122_1385_2541,18.10728564,0.564934415,0.766895425,0.736651175,0.461334506,0.739363419,ns
EDEM3_ENSSSCG00000015566_ENSSSCT00000016956_191_3038_4042,36.80215113,0.644664414,0.598368544,1.077370159,0.28131493,0.596818864,ns
FRG1_ENSSSCG00000006996_ENSSSCT00000007661_191_962_2294,10.45524682,-0.184430605,0.990821716,-0.186139042,0.852335725,NA,ns
FDPS_ENSSSCG00000006512_ENSSSCT00000007132_148_1411_1428,48.09256605,0.079564267,0.561206432,0.141773619,0.887258822,0.954764075,ns
RPS16_ENSSSCG00000020817_ENSSSCT00000024602_67_520_653,38.15245929,0.275835644,0.613971866,0.449264306,0.653241004,0.848746231,ns
TMPRSS15_ENSSSCG00000012019_ENSSSCT00000084457_71_3218_6176,8.407779742,3.426347039,1.277184337,2.682734935,0.007302284,NA,ns
ZFP14_ENSSSCG00000032673_ENSSSCT00000052379_1821_3417_4711,4.341580495,-4.27241785,1.917695821,-2.227891308,0.025887764,NA,ns
IPO5_ENSSSCG00000009509_ENSSSCT00000082302_952_4333_5008,107.5764835,-1.142403043,0.469505273,-2.43320599,0.014965784,0.143085695,ns
PLD3_ENSSSCG00000025109_ENSSSCT00000037143_181_1738_5394,30.13363901,2.828849971,0.70576602,4.00819803,6.12E-05,0.003824317,up
ARHGAP25_ENSSSCG00000008344_ENSSSCT00000009138_256_2197_3939,189.7211558,-0.452650798,0.422235693,-1.072033477,0.283704996,0.599273222,ns
RPL24_ENSSSCG00000011952_ENSSSCT00000037385_0_651_695,172.6844545,-0.716785307,0.43782206,-1.637161242,0.101596783,0.377069404,ns
SYAP1_ENSSSCG00000012148_ENSSSCT00000040956_84_1158_3348,19.07041202,0.278034555,0.793867012,0.350228124,0.726167501,0.887448734,ns
LIMS1_ENSSSCG00000008137_ENSSSCT00000068750_199_1519_3020,12.31402118,-0.09076935,0.898764975,-0.100993422,0.919555682,0.968403824,ns
EVC_ENSSSCG00000032637_ENSSSCT00000042764_199_3172_3175,2.924823036,1.207506812,1.747527872,0.690980002,0.489578108,NA,ns
FUT11_ENSSSCG00000035523_ENSSSCT00000065054_491_1970_5107,19.26770734,0.360114934,0.783028316,0.45990027,0.645587806,0.846710066,ns
GGA2_ENSSSCG00000010798_ENSSSCT00000073970_57_1893_5229,26.05611406,0.030758949,0.667129846,0.046106391,0.963225452,0.988192261,ns
BANK1_ENSSSCG00000022361_ENSSSCT00000080224_162_2532_4123,124.6464086,-0.960142164,0.458161456,-2.095641507,0.036114004,0.226362558,ns
ENSSSCT00000044873_ENSSSCG00000008383_ENSSSCT00000044873_83_1028_5970,10.46167544,0.412372915,0.948031894,0.434977893,0.663578474,NA,ns
COL1A2_ENSSSCG00000015326_ENSSSCT00000093157_0_4101_4884,69.67258461,0.018360584,0.612013474,0.030000294,0.976066819,0.991763052,ns
HDGFL3_ENSSSCG00000035432_ENSSSCT00000038154_236_884_2088,6.684904879,1.757480055,1.167093474,1.505860579,0.132102968,NA,ns
SMS_ENSSSCG00000012166_ENSSSCT00000033895_100_1219_3006,9.685415689,-0.715190755,1.040703091,-0.687218825,0.491944843,NA,ns
KCTD20_ENSSSCG00000001562_ENSSSCT00000051077_151_1408_4725,31.49173872,0.060120233,0.635373769,0.094621836,0.924615205,0.970528745,ns
ENSSSCT00000094519_ENSSSCG00000024974_ENSSSCT00000094519_80_575_856,78.3952288,0.167145986,0.500459915,0.333984764,0.738391056,0.893359438,ns
RASGRP2_ENSSSCG00000013023_ENSSSCT00000014236_153_2088_2302,236.2608314,-0.043810942,0.426280115,-0.102775007,0.918141542,0.968322288,ns
ACOT9_ENSSSCG00000012172_ENSSSCT00000101133_0_1353_2380,19.50951828,-1.691765431,0.840237144,-2.013438043,0.044068567,0.253988946,ns
ADRB2_ENSSSCG00000052586_ENSSSCT00000095446_217_1471_7153,2.758095296,-0.348705038,1.840828218,-0.189428343,0.849757112,NA,ns
HSD3B7_ENSSSCG00000032369_ENSSSCT00000056307_134_1364_2147,2.703309501,0.92486274,1.791379182,0.5162853,0.605655161,NA,ns
EZR_ENSSSCG00000004058_ENSSSCT00000004487_184_1837_3844,474.6713201,-0.204394332,0.414978934,-0.492541465,0.622336617,0.835483315,ns
HSF4_ENSSSCG00000040125_ENSSSCT00000003092_81_1551_1715,5.669213409,0.687878333,1.232273577,0.558218845,0.576694954,NA,ns
GLRX_ENSSSCG00000039731_ENSSSCT00000093870_62_434_5123,1.747021308,-2.957304381,2.420099144,-1.221976541,0.221716498,NA,ns
PCF11_ENSSSCG00000014901_ENSSSCT00000016256_315_4971_5866,112.1222885,-0.224767398,0.480584577,-0.467695822,0.640002129,0.843995549,ns
STN1_ENSSSCG00000010605_ENSSSCT00000062710_138_1248_2785,4.083871723,0.317752441,1.449363492,0.219235853,0.826466328,NA,ns
FGD2_ENSSSCG00000001572_ENSSSCT00000050416_220_2188_2550,34.30787435,1.857782436,0.65104719,2.853529612,0.00432365,0.068297218,ns
SCX_ENSSSCG00000034551_ENSSSCT00000043891_199_1129_1778,2.608471948,0.258848261,1.89182234,0.136824825,0.89116926,NA,ns
MTX1_ENSSSCG00000006523_ENSSSCT00000007144_0_1389_1520,3.728061996,0.6268757,1.498247786,0.418405891,0.67565038,NA,ns
WDR55_ENSSSCG00000032062_ENSSSCT00000015702_116_1268_1641,24.40292013,0.928553851,0.705264747,1.316603241,0.187971652,0.510597763,ns
CIAO1_ENSSSCG00000008130_ENSSSCT00000008907_77_1094_3345,36.39527395,-0.125880861,0.666733557,-0.188802348,0.850247732,0.938311382,ns
RBM48_ENSSSCG00000015315_ENSSSCT00000016688_16_1117_5472,10.08149249,0.200041147,1.024899228,0.195181284,0.84525103,NA,ns
ENSSSCT00000061851_ENSSSCG00000035992_ENSSSCT00000061851_591_942_3765,8.615172678,0.280799604,1.03455195,0.271421463,0.786066896,NA,ns
AHR_ENSSSCG00000030484_ENSSSCT00000031031_453_3000_5398,23.42839414,-1.820578063,0.813478512,-2.238016169,0.025220001,0.190854895,ns
SLC25A30_ENSSSCG00000062876_ENSSSCT00000046135_62_935_3735,6.587019242,0.367513157,1.173889095,0.31307315,0.754225088,NA,ns
ZNF385A_ENSSSCG00000000292_ENSSSCT00000056150_0_1218_2282,7.289558736,-0.087392659,1.176856698,-0.074259388,0.940803991,NA,ns
