Transcript,TE_H,TE_W,log2_fold_change,regulation,ensembl_gene_id,external_gene_name,gene_biotype,description
ENSSSCT00000087317,1.37038058396147,0.945094935672447,-0.536045454268825,down,ENSSSCG00000006543,ADAR,protein_coding,adenosine deaminase RNA specific [Source:VGNC Symbol;Acc:VGNC:85097]
ENSSSCT00000087378,0.398342235508413,4.22441357110029,3.40667072252405,up,ENSSSCG00000033998,SLC43A3,protein_coding,solute carrier family 43 member 3 [Source:VGNC Symbol;Acc:VGNC:98325]
ENSSSCT00000087387,0.142003296523243,1.11170827637647,2.96878193323728,up,ENSSSCG00000012487,XKRX,protein_coding,XK related X-linked [Source:UniProtKB Gene Name;Acc:A0A8D0IIP9]
ENSSSCT00000087423,0.31948224123199,1.70905961630212,2.41939507798693,up,ENSSSCG00000061966,RAD51D,protein_coding,RAD51 paralog D [Source:UniProtKB Gene Name;Acc:A0A5G2QSA8]
ENSSSCT00000087515,1.68543582694771,0.446829970824705,-1.91532383568814,down,ENSSSCG00000036546,RNF141,protein_coding,ring finger protein 141 [Source:VGNC Symbol;Acc:VGNC:98292]
ENSSSCT00000087552,0.609773218775855,5.42505482146281,3.1532930226831,up,ENSSSCG00000003433,PLOD1,protein_coding,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:VGNC Symbol;Acc:VGNC:91566]"
ENSSSCT00000087662,0.276261741791432,0.12390184865093,-1.15683807077106,down,ENSSSCG00000004945,RPL4,protein_coding,ribosomal protein L4 [Source:VGNC Symbol;Acc:VGNC:109409]
ENSSSCT00000087674,0.280651868541121,2.07011991961647,2.88286077406777,up,ENSSSCG00000036731,TSPAN31,protein_coding,tetraspanin 31 [Source:VGNC Symbol;Acc:VGNC:94511]
ENSSSCT00000087702,1.20470542481952,0.810117942021461,-0.572476556115343,down,ENSSSCG00000032354,KDM5D,protein_coding,lysine demethylase 5D [Source:UniProtKB Gene Name;Acc:A0A287AAQ0]
ENSSSCT00000087704,2.73112976956196,1.0245036211873,-1.41457278167482,down,ENSSSCG00000027378,SH3PXD2B,protein_coding,SH3 and PX domains 2B [Source:VGNC Symbol;Acc:VGNC:92830]
ENSSSCT00000087738,3.97752039086304,2.47596145852567,-0.683880469237003,down,ENSSSCG00000038900,ISY1,protein_coding,ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]
ENSSSCT00000087893,1.08149761200665,0.589420933399067,-0.875660275691213,down,ENSSSCG00000013110,TMEM109,protein_coding,transmembrane protein 109 [Source:VGNC Symbol;Acc:VGNC:94066]
ENSSSCT00000088032,2.68537866063952,1.76149647197892,-0.608323949180768,down,ENSSSCG00000024564,IMMT,protein_coding,inner membrane mitochondrial protein [Source:VGNC Symbol;Acc:VGNC:89124]
ENSSSCT00000088117,1.26465487629036,10.4174819847031,3.0421909721833,up,ENSSSCG00000030269,,protein_coding,
ENSSSCT00000088139,1.69526256072239,0.548486483769673,-1.62798075979516,down,ENSSSCG00000008194,ACTR1B,protein_coding,actin related protein 1B [Source:VGNC Symbol;Acc:VGNC:85050]
ENSSSCT00000088144,2.26997117682346,1.09545317433805,-1.05114616190694,down,ENSSSCG00000008303,CCT7,protein_coding,chaperonin containing TCP1 subunit 7 [Source:NCBI gene (formerly Entrezgene);Acc:100322871]
ENSSSCT00000088156,1.18423447187248,0.608262576783153,-0.961188604315355,down,ENSSSCG00000017207,NUP85,protein_coding,nucleoporin 85 [Source:VGNC Symbol;Acc:VGNC:90985]
ENSSSCT00000088170,0.623645544637946,0.419405887360257,-0.572379178211402,down,ENSSSCG00000013639,SLC44A2,protein_coding,solute carrier family 44 member 2 [Source:VGNC Symbol;Acc:VGNC:100862]
ENSSSCT00000088195,9.19645629981735,1.47582754993451,-2.63955389720712,down,ENSSSCG00000006865,RTCA,protein_coding,RNA 3'-terminal phosphate cyclase [Source:NCBI gene (formerly Entrezgene);Acc:100154102]
ENSSSCT00000088228,2.68564906844437,1.10769054680195,-1.27771590633579,down,ENSSSCG00000015422,PMPCB,protein_coding,"peptidase, mitochondrial processing subunit beta [Source:VGNC Symbol;Acc:VGNC:91592]"
ENSSSCT00000088284,2.23882789400712,0.584653391511588,-1.93709013822358,down,ENSSSCG00000005389,TEX10,protein_coding,testis expressed 10 [Source:VGNC Symbol;Acc:VGNC:98364]
ENSSSCT00000088328,0.0787632948850359,1.80202780078141,4.51595399387425,up,ENSSSCG00000017082,SPARC,protein_coding,secreted protein acidic and cysteine rich [Source:NCBI gene (formerly Entrezgene);Acc:595124]
ENSSSCT00000088346,1.03694617823034,0.532624789495589,-0.961149532957579,down,ENSSSCG00000016734,CCM2,protein_coding,CCM2 scaffold protein [Source:VGNC Symbol;Acc:VGNC:86343]
ENSSSCT00000088348,6.61287385325469,2.27820896398514,-1.53737729976036,down,ENSSSCG00000005441,ELP1,protein_coding,elongator acetyltransferase complex subunit 1 [Source:VGNC Symbol;Acc:VGNC:97976]
ENSSSCT00000088357,0.908123541464873,0.507161876037411,-0.840442275190351,down,ENSSSCG00000010817,LYPLAL1,protein_coding,lysophospholipase like 1 [Source:VGNC Symbol;Acc:VGNC:95939]
ENSSSCT00000088369,0.671643069572449,4.06697711213363,2.59819021955574,up,ENSSSCG00000023325,ACY1,protein_coding,aminoacylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:396930]
ENSSSCT00000088386,3.51387881191082,0.829306588105635,-2.08308697752228,down,ENSSSCG00000007034,PSD3,protein_coding,pleckstrin and Sec7 domain containing 3 [Source:VGNC Symbol;Acc:VGNC:107166]
ENSSSCT00000088399,6.17396007239194,1.30896133758113,-2.23777366749302,down,ENSSSCG00000049797,INKA1,protein_coding,inka box actin regulator 1 [Source:UniProtKB Gene Name;Acc:A0A8W4F7C3]
ENSSSCT00000088468,2.61732318512785,1.62040473444769,-0.691737872935925,down,ENSSSCG00000011710,EIF2A,protein_coding,eukaryotic translation initiation factor 2A [Source:VGNC Symbol;Acc:VGNC:87605]
ENSSSCT00000088552,1.69410159161145,0.991889448085593,-0.77226915473306,down,ENSSSCG00000014062,,protein_coding,SUMO interacting motifs containing 1 [Source:VGNC Symbol;Acc:VGNC:92878]
ENSSSCT00000088569,3.22220667414567,1.88138189844191,-0.776256303535586,down,ENSSSCG00000003885,CMPK1,protein_coding,cytidine/uridine monophosphate kinase 1 [Source:VGNC Symbol;Acc:VGNC:96953]
ENSSSCT00000088588,2.02029503303437,0.590866803598748,-1.7736611397749,down,ENSSSCG00000003943,MED8,protein_coding,mediator complex subunit 8 [Source:VGNC Symbol;Acc:VGNC:90124]
ENSSSCT00000088595,3.07765366452073,1.36934093458125,-1.16834920159755,down,ENSSSCG00000035048,C1QBP,protein_coding,complement C1q binding protein [Source:VGNC Symbol;Acc:VGNC:98976]
ENSSSCT00000088638,2.90047155937378,0.719346548350206,-2.01152860511978,down,ENSSSCG00000017913,,protein_coding,proteasome 20S subunit beta 6 [Source:VGNC Symbol;Acc:VGNC:91908]
ENSSSCT00000088701,3.78080828473073,2.67262610408796,-0.500436674666945,down,ENSSSCG00000008647,CMPK2,protein_coding,cytidine/uridine monophosphate kinase 2 [Source:VGNC Symbol;Acc:VGNC:86801]
ENSSSCT00000088888,1.51252784707043,0.0796267712393933,-4.247564334365,down,ENSSSCG00000004307,AKIRIN2,protein_coding,akirin 2 [Source:VGNC Symbol;Acc:VGNC:103023]
ENSSSCT00000088904,3.90532842874204,1.39443415216308,-1.48576407149075,down,ENSSSCG00000036855,SLC25A36,protein_coding,solute carrier family 25 member 36 [Source:VGNC Symbol;Acc:VGNC:93012]
ENSSSCT00000088911,0.538319496883105,3.08609200953513,2.51924649240907,up,ENSSSCG00000011162,,protein_coding,La ribonucleoprotein 4B [Source:VGNC Symbol;Acc:VGNC:96193]
ENSSSCT00000088952,2.14645402038728,1.15213347231321,-0.89764740912281,down,ENSSSCG00000027229,B3GNTL1,protein_coding,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:VGNC Symbol;Acc:VGNC:85729]"
ENSSSCT00000088993,4.56711608545129,2.9649177603885,-0.623291371656584,down,ENSSSCG00000017022,HMMR,protein_coding,hyaluronan mediated motility receptor [Source:VGNC Symbol;Acc:VGNC:88911]
ENSSSCT00000088999,4.772078767258,2.66716613387656,-0.839310165099015,down,ENSSSCG00000021746,MRPL35,protein_coding,mitochondrial ribosomal protein L35 [Source:VGNC Symbol;Acc:VGNC:90361]
ENSSSCT00000089005,0.407881913550294,12.4176554117863,4.92809745651727,up,ENSSSCG00000003513,ECE1,protein_coding,endothelin converting enzyme 1 [Source:VGNC Symbol;Acc:VGNC:87531]
ENSSSCT00000089026,0.933127852194248,5.29739675651135,2.5051368953991,up,ENSSSCG00000043102,GALNT4,protein_coding,polypeptide N-acetylgalactosaminyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:112536]
ENSSSCT00000089094,0.364975957182982,0.21103206757157,-0.790339187844942,down,ENSSSCG00000012405,RPS4X,protein_coding,ribosomal protein S4 X-linked [Source:NCBI gene (formerly Entrezgene);Acc:397611]
ENSSSCT00000089119,1.11958865213942,0.487064272282295,-1.20078470342442,down,ENSSSCG00000006494,SLC25A44,protein_coding,solute carrier family 25 member 44 [Source:VGNC Symbol;Acc:VGNC:93017]
ENSSSCT00000089131,4.6153671001374,0.209024911832746,-4.4646986027292,down,ENSSSCG00000022982,VPS50,protein_coding,VPS50 subunit of EARP/GARPII complex [Source:VGNC Symbol;Acc:VGNC:94858]
ENSSSCT00000089137,0.870317864866631,0.443141774641012,-0.973774075507964,down,ENSSSCG00000030289,PTPN11,protein_coding,protein tyrosine phosphatase non-receptor type 11 [Source:VGNC Symbol;Acc:VGNC:91972]
ENSSSCT00000089165,1.71910594179338,0.669763917363567,-1.35993389524086,down,ENSSSCG00000017260,WIPI1,protein_coding,"WD repeat domain, phosphoinositide interacting 1 [Source:NCBI gene (formerly Entrezgene);Acc:100462758]"
ENSSSCT00000089308,0.326996655718859,0.100933844300257,-1.69586587286348,down,ENSSSCG00000023255,MOSPD3,protein_coding,motile sperm domain containing 3 [Source:NCBI gene (formerly Entrezgene);Acc:100337680]
ENSSSCT00000089320,0.733817844973264,0.466053367939812,-0.654926820582942,down,ENSSSCG00000012916,POLD4,protein_coding,"DNA polymerase delta 4, accessory subunit [Source:NCBI gene (formerly Entrezgene);Acc:100736957]"
ENSSSCT00000089368,1.93306505122338,1.27049007446659,-0.605505083155656,down,ENSSSCG00000024413,PPP2R1A,protein_coding,protein phosphatase 2 scaffold subunit Aalpha [Source:NCBI gene (formerly Entrezgene);Acc:397088]
ENSSSCT00000089370,3.11026355282079,1.47773378279376,-1.0736504464538,down,ENSSSCG00000012077,MX1,protein_coding,MX dynamin like GTPase 1 [Source:NCBI gene (formerly Entrezgene);Acc:397128]
ENSSSCT00000089419,0.954231941728613,0.0632252525057142,-3.91576718078161,down,ENSSSCG00000016695,HIBADH,protein_coding,3-hydroxyisobutyrate dehydrogenase [Source:VGNC Symbol;Acc:VGNC:88877]
ENSSSCT00000089457,2.73282453526191,0.466529953475126,-2.55035121547642,down,ENSSSCG00000016943,ADAMTS6,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:VGNC Symbol;Acc:VGNC:85086]
ENSSSCT00000089464,0.971672497871089,0.415098363749824,-1.22701689044079,down,ENSSSCG00000017907,PFN1,protein_coding,profilin 1 [Source:NCBI gene (formerly Entrezgene);Acc:100512494]
ENSSSCT00000089474,0.541996030240669,0.166214732279043,-1.70523402521004,down,ENSSSCG00000039882,HTRA2,protein_coding,HtrA serine peptidase 2 [Source:VGNC Symbol;Acc:VGNC:89004]
ENSSSCT00000089550,4.2357457193348,1.3104906760265,-1.69250889482006,down,ENSSSCG00000020899,CDC16,protein_coding,cell division cycle 16 [Source:NCBI gene (formerly Entrezgene);Acc:100621739]
ENSSSCT00000089571,3.45161738822875,0.536618560264211,-2.68530369093398,down,ENSSSCG00000012657,AIFM1,protein_coding,apoptosis inducing factor mitochondria associated 1 [Source:NCBI gene (formerly Entrezgene);Acc:100524062]
ENSSSCT00000089749,8.983552542232,2.74466304177501,-1.71065702840924,down,ENSSSCG00000028310,DR1,protein_coding,down-regulator of transcription 1 [Source:VGNC Symbol;Acc:VGNC:87435]
ENSSSCT00000089766,2.38762737527573,1.05480602859447,-1.17859997831747,down,ENSSSCG00000002776,ATP6V0D1,protein_coding,ATPase H+ transporting V0 subunit d1 [Source:VGNC Symbol;Acc:VGNC:85667]
ENSSSCT00000089819,2.68843058720646,1.82988211979183,-0.555013509324098,down,ENSSSCG00000031236,GLIPR2,protein_coding,GLI pathosis related 2 [Source:VGNC Symbol;Acc:VGNC:98023]
ENSSSCT00000089850,10.9105351773424,1.43560862692134,-2.92598746674001,down,ENSSSCG00000008113,MRPS5,protein_coding,mitochondrial ribosomal protein S5 [Source:VGNC Symbol;Acc:VGNC:90398]
ENSSSCT00000089868,3.61825531185159,1.05206186084929,-1.78207467414539,down,ENSSSCG00000005453,,protein_coding,thioredoxin [Source:NCBI gene (formerly Entrezgene);Acc:397581]
ENSSSCT00000089888,2.3841510082749102,25.2935940529601,3.40722452723997,up,ENSSSCG00000000915,DCN,protein_coding,decorin [Source:NCBI gene (formerly Entrezgene);Acc:396957]
ENSSSCT00000089957,1.18391614577667,0.74263570429479,-0.672840318027902,down,ENSSSCG00000015613,C1orf74,protein_coding,chromosome 9 C1orf74 homolog [Source:VGNC Symbol;Acc:VGNC:86095]
ENSSSCT00000090015,1.36268544960428,0.232046208322842,-2.55396855254801,down,ENSSSCG00000027153,WARS2,protein_coding,"tryptophanyl tRNA synthetase 2, mitochondrial [Source:NCBI gene (formerly Entrezgene);Acc:100737714]"
ENSSSCT00000090020,2.90502915608889,0.641260012443227,-2.17957129137419,down,ENSSSCG00000033811,CBFB,protein_coding,core-binding factor subunit beta [Source:VGNC Symbol;Acc:VGNC:86221]
ENSSSCT00000090113,1.69947794649651,1.08801667344082,-0.643390975166099,down,ENSSSCG00000003589,MECR,protein_coding,mitochondrial trans-2-enoyl-CoA reductase [Source:NCBI gene (formerly Entrezgene);Acc:100515782]
ENSSSCT00000090246,2.42270603052511,1.09612561319362,-1.14420622285353,down,ENSSSCG00000057381,DEPDC1B,protein_coding,DEP domain containing 1B [Source:UniProtKB Gene Name;Acc:A0A287BD92]
ENSSSCT00000090255,3.34210374953711,2.19848649415845,-0.604245850191485,down,ENSSSCG00000013533,RANBP3,protein_coding,RAN binding protein 3 [Source:VGNC Symbol;Acc:VGNC:92079]
ENSSSCT00000090285,3.19563283394309,2.21675751258017,-0.527650692791887,down,ENSSSCG00000008629,ROCK2,protein_coding,Rho associated coiled-coil containing protein kinase 2 [Source:VGNC Symbol;Acc:VGNC:110710]
ENSSSCT00000090299,6.0277894312216,1.5488703846158,-1.96041260119517,down,ENSSSCG00000017127,CYBC1,protein_coding,cytochrome b-245 chaperone 1 [Source:VGNC Symbol;Acc:VGNC:87125]
ENSSSCT00000090383,1.50162669731597,0.24316765054299,-2.62650298527431,down,ENSSSCG00000013463,LSM7,protein_coding,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:VGNC Symbol;Acc:VGNC:89876]"
ENSSSCT00000090446,1.6421397049027,0.739815286977088,-1.15033985287184,down,ENSSSCG00000015030,DLAT,protein_coding,dihydrolipoamide S-acetyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:397054]
ENSSSCT00000090452,1.45629685395182,6.92056754443388,2.24858588892655,up,ENSSSCG00000013720,MAN2B1,protein_coding,mannosidase alpha class 2B member 1 [Source:VGNC Symbol;Acc:VGNC:100165]
ENSSSCT00000090454,2.75096357720038,1.01935517678743,-1.43228021709134,down,ENSSSCG00000059095,MLF1,protein_coding,myeloid leukemia factor 1 [Source:UniProtKB Gene Name;Acc:A0A5G2QQX0]
ENSSSCT00000090519,2.94908564143819,0.809845996910236,-1.86454822750806,down,ENSSSCG00000002298,ZFYVE26,protein_coding,zinc finger FYVE-type containing 26 [Source:VGNC Symbol;Acc:VGNC:95160]
ENSSSCT00000090567,1.45797158469567,0.616876500618196,-1.24090900817223,down,ENSSSCG00000044406,TMEM80,protein_coding,transmembrane protein 80 [Source:NCBI gene (formerly Entrezgene);Acc:100514388]
ENSSSCT00000090574,1.67627677364273,0.470584575917083,-1.83273443511295,down,ENSSSCG00000034730,PIAS2,protein_coding,protein inhibitor of activated STAT 2 [Source:VGNC Symbol;Acc:VGNC:91411]
ENSSSCT00000090575,1.0096282836359,0.442380441684813,-1.19046472318496,down,ENSSSCG00000010131,TXNRD2,protein_coding,thioredoxin reductase 2 [Source:NCBI gene (formerly Entrezgene);Acc:100156736]
ENSSSCT00000090576,0.969216219215945,5.69650210215026,2.55518586151779,up,ENSSSCG00000045808,,protein_coding,ER membrane protein complex subunit 8 [Source:VGNC Symbol;Acc:VGNC:110406]
ENSSSCT00000090675,0.141102805409741,1.64718344104721,3.54518265486792,up,ENSSSCG00000001418,NEU1,protein_coding,neuraminidase 1 [Source:NCBI gene (formerly Entrezgene);Acc:100124381]
ENSSSCT00000090678,1.12244911768621,0.382944104599903,-1.55144431335201,down,ENSSSCG00000021038,NRIP1,protein_coding,nuclear receptor interacting protein 1 [Source:VGNC Symbol;Acc:VGNC:90896]
ENSSSCT00000090714,4.97573603353631,1.78368820569848,-1.4800465017913,down,ENSSSCG00000034714,OTULIN,protein_coding,OTU deubiquitinase with linear linkage specificity [Source:VGNC Symbol;Acc:VGNC:91106]
ENSSSCT00000090798,1.72371004248106,0.404822040788077,-2.09015736313566,down,ENSSSCG00000029438,SESN2,protein_coding,sestrin 2 [Source:VGNC Symbol;Acc:VGNC:92754]
ENSSSCT00000090851,1.33336872223838,0.4475305119217,-1.57501783881276,down,ENSSSCG00000004385,SNX3,protein_coding,sorting nexin 3 [Source:VGNC Symbol;Acc:VGNC:93317]
ENSSSCT00000090893,1.71882391680317,7.36672697644308,2.09960201792333,up,ENSSSCG00000002652,KLHDC4,protein_coding,kelch domain containing 4 [Source:NCBI gene (formerly Entrezgene);Acc:100511452]
ENSSSCT00000090952,5.50975893250095,1.16092380240016,-2.24671591463171,down,ENSSSCG00000023724,ZBTB1,protein_coding,zinc finger and BTB domain containing 1 [Source:VGNC Symbol;Acc:VGNC:95057]
ENSSSCT00000090967,2.69101424977482,1.26334344882532,-1.09090313125926,down,ENSSSCG00000008225,PTCD3,protein_coding,pentatricopeptide repeat domain 3 [Source:VGNC Symbol;Acc:VGNC:91940]
ENSSSCT00000090968,2.16540748453043,1.37678144030661,-0.653338981238773,down,ENSSSCG00000027251,CDC7,protein_coding,cell division cycle 7 [Source:VGNC Symbol;Acc:VGNC:97922]
ENSSSCT00000090983,3.32486009392339,0.780179379129451,-2.09141586283502,down,ENSSSCG00000005300,VCP,protein_coding,valosin containing protein [Source:VGNC Symbol;Acc:VGNC:109420]
ENSSSCT00000091032,0.704898374248436,3.54559025907248,2.33053863979702,up,ENSSSCG00000005472,SLC46A2,protein_coding,solute carrier family 46 member 2 [Source:VGNC Symbol;Acc:VGNC:93127]
ENSSSCT00000091050,1.51470950081016,0.922850264337477,-0.714872642672548,down,ENSSSCG00000003583,RPA2,protein_coding,replication protein A2 [Source:NCBI gene (formerly Entrezgene);Acc:100514295]
ENSSSCT00000091054,1.68801729400309,1.01062365568058,-0.740083830114139,down,ENSSSCG00000005678,NTMT1,protein_coding,N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:100153919]
ENSSSCT00000091096,1.10873990020046,0.455847326890958,-1.28229834201181,down,ENSSSCG00000025928,RPL18,protein_coding,
ENSSSCT00000091101,2.42037780821807,1.47097028129085,-0.718464162733087,down,ENSSSCG00000000994,GMDS,protein_coding,"GDP-mannose 4,6-dehydratase [Source:VGNC Symbol;Acc:VGNC:88507]"
ENSSSCT00000091111,7.27439433989183,1.72377285799894,-2.07725745276742,down,ENSSSCG00000031435,MRPS14,protein_coding,mitochondrial ribosomal protein S14 [Source:VGNC Symbol;Acc:VGNC:90383]
ENSSSCT00000091125,1.37428730319565,0.355486533675518,-1.95081682524253,down,ENSSSCG00000010759,GLRX3,protein_coding,glutaredoxin 3 [Source:VGNC Symbol;Acc:VGNC:88495]
ENSSSCT00000091126,1.72118567335713,0.821960661116582,-1.06626148332285,down,ENSSSCG00000006866,DBT,protein_coding,dihydrolipoamide branched chain transacylase E2 [Source:VGNC Symbol;Acc:VGNC:87169]
ENSSSCT00000091182,2.86603524423366,0.565871380223373,-2.34051027287456,down,ENSSSCG00000007878,PARN,protein_coding,poly(A)-specific ribonuclease [Source:VGNC Symbol;Acc:VGNC:110695]
ENSSSCT00000091227,0.446798524975746,0.309017602635712,-0.531935402017027,down,ENSSSCG00000025363,SNX17,protein_coding,sorting nexin 17 [Source:VGNC Symbol;Acc:VGNC:93309]
ENSSSCT00000091301,4.29583291806824,2.86791992388388,-0.582933139649502,down,ENSSSCG00000034012,CASP3,protein_coding,caspase 3 [Source:NCBI gene (formerly Entrezgene);Acc:397244]
ENSSSCT00000091321,4.02782921259655,1.27625147561329,-1.65808988254439,down,ENSSSCG00000010401,,protein_coding,
ENSSSCT00000091361,3.05497136180684,0.132481296526088,-4.5272982538195,down,ENSSSCG00000009466,UCHL3,protein_coding,ubiquitin C-terminal hydrolase L3 [Source:VGNC Symbol;Acc:VGNC:98398]
ENSSSCT00000091367,4.48282524283631,0.69055290308319806,-2.69858441054641,down,ENSSSCG00000005467,HSDL2,protein_coding,hydroxysteroid dehydrogenase like 2 [Source:VGNC Symbol;Acc:VGNC:88992]
ENSSSCT00000091461,1.55352041070076,0.582121274594034,-1.4161495468608,down,ENSSSCG00000031132,SIVA1,protein_coding,SIVA1 apoptosis inducing factor [Source:UniProtKB Gene Name;Acc:A0A286ZYY6]
ENSSSCT00000091522,1.86018479476255,0.854012505063015,-1.12311684879662,down,ENSSSCG00000020856,PPME1,protein_coding,protein phosphatase methylesterase 1 [Source:VGNC Symbol;Acc:VGNC:91713]
ENSSSCT00000091540,4.64193321675324,3.08008010795302,-0.591757893258056,down,ENSSSCG00000009290,MIPEP,protein_coding,mitochondrial intermediate peptidase [Source:VGNC Symbol;Acc:VGNC:90236]
ENSSSCT00000091614,2.37538207515729,1.32987333051501,-0.836870749940733,down,ENSSSCG00000015095,UBE4A,protein_coding,ubiquitination factor E4A [Source:NCBI gene (formerly Entrezgene);Acc:100513674]
ENSSSCT00000091648,2.58802669528738,1.58115604721038,-0.710872741729897,down,ENSSSCG00000000926,CEP290,protein_coding,centrosomal protein 290 [Source:VGNC Symbol;Acc:VGNC:86567]
ENSSSCT00000091655,1.08621173472995,4.60221906734899,2.08302430361578,up,ENSSSCG00000000094,SUN2,protein_coding,Sad1 and UNC84 domain containing 2 [Source:VGNC Symbol;Acc:VGNC:93619]
ENSSSCT00000091665,2.19470265666728,0.399743534122729,-2.45687889005588,down,ENSSSCG00000001884,COMMD4,protein_coding,COMM domain containing 4 [Source:VGNC Symbol;Acc:VGNC:86888]
ENSSSCT00000091742,0.546321193791842,3.77771495087239,2.78969255001307,up,ENSSSCG00000051849,,protein_coding,heparanase [Source:UniProtKB Gene Name;Acc:A0A8D1DBX0]
