,H6,H7,W10,W6
ENSSSCT00000059855,57.33973605,109.202089,62.80063646,41.99744167
ENSSSCT00000032450,4.966402597,2.242553562,11.10542328,0
ENSSSCT00000003448,0,2.34593369,0,6.992127256
ENSSSCT00000057762,6.11728086,5.06408233,27.35782771,19.21010328
ENSSSCT00000062535,6.029171877,11.34350653,0,10.81909403
ENSSSCT00000017100,1.276209727,0,5.70749106,0
ENSSSCT00000053851,8.632677915,7.424840636,16.54595893,4.425993011
ENSSSCT00000052000,12.35887763,16.91087169,65.32100965,20.16134853
ENSSSCT00000095542,25.43556886,15.31373381,0,0
ENSSSCT00000050321,0,11.91987929,22.13580992,0
ENSSSCT00000061311,12.08645682,8.858676432,30.55186391,13.20177829
ENSSSCT00000051613,0,2.234977367,0,0
ENSSSCT00000049854,2.543556886,7.656866906,0,9.128610585
ENSSSCT00000053590,11.09915732,6.682356573,0,0
ENSSSCT00000015366,1.126991359,1.357032412,0,0
ENSSSCT00000047942,3.633652694,7.875634532,6.500198152,7.824523358
ENSSSCT00000076573,0,0,6.500198152,0
ENSSSCT00000077675,0,3.316056645,12.31616492,4.941804226
ENSSSCT00000057476,0,4.254362062,0,0
ENSSSCT00000059108,13.44118134,10.11549389,52.59793367,0
ENSSSCT00000030321,0,1.113726095,0,0
ENSSSCT00000082395,5.689665111,4.710088225,0,2.552465872
ENSSSCT00000016856,31.17210141,30.49713797,17.42606313,3.496063628
ENSSSCT00000008292,0.865891706,0,0,0
ENSSSCT00000000114,6.193008069,13.84894188,7.913284707,28.57652009
ENSSSCT00000040144,10.93349825,7.993181316,0,5.605628675
ENSSSCT00000042270,3.139475927,1.890152288,0,0
ENSSSCT00000038232,6.261063103,6.282557461,9.333617859,22.47042605
ENSSSCT00000052475,1.727699017,3.120534437,0,0
ENSSSCT00000084502,11.66471948,9.832002346,31.30031722,33.49095348
ENSSSCT00000087010,13.82159213,7.489282649,12.36264101,9.920905088
ENSSSCT00000039026,5.282771993,10.60181572,39.37620034,56.87826595
ENSSSCT00000044613,5.115533401,6.775685575,32.02890933,11.01553009
ENSSSCT00000003764,13.72834301,9.257117651,14.73508187,11.82476693
ENSSSCT00000008790,0,1.951484663,14.49601712,0
ENSSSCT00000058006,1.840563776,0,0,6.60562776
ENSSSCT00000026455,40.62410711,40.63207512,41.02450641,30.57023079
ENSSSCT00000093567,18.12700802,29.53076354,23.84352161,15.30736447
ENSSSCT00000012044,1.55860507,0.938373476,0,0
ENSSSCT00000056903,2.458202628,0,0,8.82228137
ENSSSCT00000104669,0,1.917545799,0,11.43060804
ENSSSCT00000098984,22.10263225,9.505076159,0,22.66413662
ENSSSCT00000102610,4.715950964,2.839284552,7.030257229,5.641716413
ENSSSCT00000075526,12.75574796,9.873929861,24.44850648,13.07980024
ENSSSCT00000074410,0,0.962959681,0,0
ENSSSCT00000003002,2.303598689,4.160712583,10.30220084,8.267420907
ENSSSCT00000071559,2.733374564,1.645654977,0,0
ENSSSCT00000056010,2.635051738,1.586458755,11.7845319,9.456977872
ENSSSCT00000012080,0,0,4.69355282,0
ENSSSCT00000054628,1.459251759,0.43927842,0,0
ENSSSCT00000043355,6.173126823,1.238863859,9.202527721,14.76988679
ENSSSCT00000084626,1.237406052,0.744992456,5.533952481,0
ENSSSCT00000036907,18.62400974,16.81915171,55.52711642,233.9399865
ENSSSCT00000037517,11.30719004,16.77588304,10.83605249,13.04374787
ENSSSCT00000008481,5.777163904,13.91279286,15.50204985,16.5870022
ENSSSCT00000102308,2.635051738,3.172917509,0,0
ENSSSCT00000039664,0,1.32046567,0,0
ENSSSCT00000050917,0,1.709440053,25.39612301,0
ENSSSCT00000086515,861.631717,1054.567773,291.0002749,836.170267
ENSSSCT00000038343,7.793025351,8.713467993,0,0
ENSSSCT00000032340,0,2.791364138,20.7348093,0
ENSSSCT00000032297,17.75147939,24.224892,105.8513689,70.07941437
ENSSSCT00000005579,7.770980018,9.045283225,13.90141387,1.859292679
ENSSSCT00000071963,8.400738338,39.45042619,15.02798105,30.14953955
ENSSSCT00000038784,6.388468457,14.10288044,14.28531919,11.46383655
ENSSSCT00000081659,0,0.586483423,0,0
ENSSSCT00000044740,0,10.50084604,15.60047556,12.51923737
ENSSSCT00000040502,1.907667664,0,17.06302015,0
ENSSSCT00000044778,15.43281706,23.53841332,36.81011088,51.69460376
ENSSSCT00000098778,0,1.249392447,0,3.723852476
ENSSSCT00000041324,10.11180897,12.85226249,45.22223745,20.16134853
ENSSSCT00000065412,1.263007557,5.322842649,5.648448049,0
ENSSSCT00000013023,13.51003985,8.133852058,26.85327761,16.16213022
ENSSSCT00000047209,5.955645391,7.171309493,9.988109356,8.015365391
ENSSSCT00000068531,6.540574849,28.54917518,14.62544584,0
ENSSSCT00000024417,1.387394665,1.670589143,6.2047346,0
ENSSSCT00000056029,3.776001974,4.54675808,11.25807515,9.034501197
ENSSSCT00000054648,0,2.739351142,0,0
ENSSSCT00000092186,26.55473388,22.60307111,77.80737188,59.15339659
ENSSSCT00000044403,34.77267641,36.28773379,0,0
ENSSSCT00000057380,0,0.889184544,0,5.300483565
ENSSSCT00000106030,0,0,0,7.384943394
ENSSSCT00000079203,1.317525869,12.69167004,5.892265951,4.728488936
ENSSSCT00000015197,0,0,4.69355282,0
ENSSSCT00000052400,87.5636143,90.00725179,109.8400831,84.31323129
ENSSSCT00000063083,0,9.948169935,0,0
ENSSSCT00000053876,0,1.925919362,7.153056482,0
ENSSSCT00000005208,1.139260316,6.516077093,5.095023124,6.13306341
ENSSSCT00000042074,31.84975578,39.44665644,28.48782494,27.76004809
ENSSSCT00000036360,10.75952582,9.986728733,12.02974248,1.608959516
ENSSSCT00000002666,0,0.547870228,0,0
ENSSSCT00000052324,7.630670657,1.722795054,4.265755037,6.846457938
ENSSSCT00000054295,4.193956391,13.46673386,6.252098986,25.0862581
ENSSSCT00000006700,2.941945313,1.107016902,6.578513792,10.55839297
ENSSSCT00000006851,1.109915732,8.687063544,24.8189384,11.95018113
ENSSSCT00000060804,0,4.340900923,0,5.175275292
ENSSSCT00000024679,14.70972657,19.48349748,46.04959655,5.279196483
ENSSSCT00000068979,14.14785289,23.6607046,7.030257229,28.20858206
ENSSSCT00000011396,0,1.603765577,0,0
ENSSSCT00000087080,2.417638228,2.911125636,0,8.676699169
ENSSSCT00000090567,2.561343997,3.084164572,0,9.192447022
ENSSSCT00000078454,4.100061845,2.468482465,0,0
ENSSSCT00000014591,9.156804788,2.756472086,20.47562418,0
ENSSSCT00000090428,2.500151478,0.752620365,0,0
ENSSSCT00000072547,57.93409005,49.60680872,60.45526998,43.89433842
ENSSSCT00000008876,32.57230015,24.01282398,14.86433697,35.78547888
ENSSSCT00000049869,0,2.625211511,0,0
ENSSSCT00000042484,1.189195427,0.715966776,0,0
ENSSSCT00000003347,2.129489486,3.84624012,0,0
ENSSSCT00000058588,2.233367021,4.03386159,9.988109356,0
ENSSSCT00000040342,11.61482613,14.47351125,6.040007132,9.694099736
ENSSSCT00000019529,1.990609737,0,0,0
ENSSSCT00000025956,8.277337661,3.737589269,0,14.85333248
ENSSSCT00000062145,0,0.975742331,7.248008559,0
ENSSSCT00000083267,18.16225743,11.84599574,0,10.86380103
ENSSSCT00000049602,16.00218312,20.33901734,63.61358968,38.28698808
ENSSSCT00000012597,22.72491699,34.00319581,8.967426648,13.19317442
ENSSSCT00000082354,1.241600649,2.242553562,0,4.455999743
ENSSSCT00000098405,2.508713641,0.755197832,0,0
ENSSSCT00000013999,6.090036439,5.761746879,0,3.122375117
ENSSSCT00000037726,49.99258324,89.06706462,86.69345056,106.1868462
ENSSSCT00000078553,70.2179849,88.54988049,38.19287412,37.46041235
ENSSSCT00000007267,4.246634105,3.835091598,0,0
ENSSSCT00000085348,2.899252176,2.327364294,4.322031489,0
ENSSSCT00000042047,0.49098149,1.478001119,0,0
ENSSSCT00000084457,1.745815975,0.210217128,14.05381259,2.506234364
ENSSSCT00000026685,0.739943821,0,0,2.655595806
ENSSSCT00000040038,0.842005038,1.520812185,3.765632033,0
ENSSSCT00000028249,0,0.549234787,4.07982549,0
ENSSSCT00000085956,0.441824115,0.266004544,0,0
ENSSSCT00000065646,0.34103556,0.205323805,1.525186159,1.223947788
ENSSSCT00000009030,5877.796597,5035.155677,2340.071335,3348.895997
ENSSSCT00000035781,1997.848317,5367.602917,2047.562418,1971.779886
ENSSSCT00000053445,0.388000203,0.233599329,0,0
ENSSSCT00000076068,1.328677841,4.266365502,3.961426685,4.768512421
ENSSSCT00000061331,8.581457096,8.689198483,6.977848495,1.399914722
ENSSSCT00000039536,3.364705171,3.762114133,4.29934366,3.450183528
ENSSSCT00000039432,10.2374215,8.218053425,91.56800875,28.57652009
ENSSSCT00000053258,64.32737414,84.57132996,93.93834749,98.94235988
ENSSSCT00000085394,69.38696796,72.59280525,127.1777899,61.23540019
ENSSSCT00000078697,41.95188097,40.8006441,86.59294807,37.64043836
ENSSSCT00000026729,46.80144669,44.10355338,100.1030515,62.07455198
ENSSSCT00000026819,1.373520718,3.215884101,1.365041612,2.19086654
ENSSSCT00000032150,1.159089214,3.489205172,0,16.63949271
ENSSSCT00000072620,26.31265744,20.59433168,23.53520021,47.2169513
ENSSSCT00000034426,229.0950905,748.3558357,181.5418399,445.4296813
ENSSSCT00000025487,0,7.164837192,0,4.745559293
ENSSSCT00000055353,11.81523198,7.113476351,0,14.13462284
ENSSSCT00000041541,0,1.198466124,0,0
ENSSSCT00000106395,88.11264985,104.0178146,46.3599038,74.40678816
ENSSSCT00000036304,6.987704767,3.856431536,2.604212932,4.17971359
ENSSSCT00000051709,17.72284798,10.67021453,52.84032046,49.47117994
ENSSSCT00000092674,0,1.154543282,0,0
ENSSSCT00000050235,10.03485456,8.05544354,0,6.002374083
ENSSSCT00000000771,14.30130032,15.30709011,42.63904384,11.40581279
ENSSSCT00000028399,143.0130032,96.62600632,53.2988048,105.5037683
ENSSSCT00000035929,8.988274638,7.440783546,17.58642568,12.09680912
ENSSSCT00000093283,11.47358672,12.2214666,11.84132483,6.335035779
ENSSSCT00000057182,19.76288803,18.24427568,64.81492546,28.37093362
ENSSSCT00000035166,1.408739198,5.088871544,0,5.055845862
ENSSSCT00000094314,2.296377376,0,0,0
ENSSSCT00000045501,4.430711994,4.44592272,0,21.20193426
ENSSSCT00000010460,12.57586924,9.464281841,0,0
ENSSSCT00000048271,4.377755277,2.635670521,45.68266749,20.94852469
ENSSSCT00000080967,12.158413,4.575057404,6.796887694,0
ENSSSCT00000098649,1.430750748,0,0,0
ENSSSCT00000077059,8.049938275,12.11636082,9.000274364,28.89054778
ENSSSCT00000055794,0,1.892856368,0,5.641716413
ENSSSCT00000031223,19.79849684,52.78803686,6.324517121,20.30146601
ENSSSCT00000104535,172.0847796,203.4086298,240.0590421,339.9620494
ENSSSCT00000056995,86.7203277,83.01845342,126.4670905,152.7162853
ENSSSCT00000047704,34.83427835,71.86103453,52.69251537,106.6323855
ENSSSCT00000009509,19.36611587,12.16649748,7.531264066,21.15319418
ENSSSCT00000045558,1.189195427,3.579833878,0,0
ENSSSCT00000090115,5.483116639,2.971047758,0,0
ENSSSCT00000041132,11.46708519,13.19857721,6.033333091,7.262541018
ENSSSCT00000011453,66.28081682,54.65663348,32.3114481,23.67488714
ENSSSCT00000017259,13.05007808,18.50742937,5.187806601,12.48950047
ENSSSCT00000013647,1.155432781,0,0,0
ENSSSCT00000012521,2.274982556,2.739351142,0,16.32944005
ENSSSCT00000061634,12.07490741,4.846544327,54.00164619,7.222636946
ENSSSCT00000091042,0,0,0,4.815091297
ENSSSCT00000046915,0,1.495035708,0,0
ENSSSCT00000062917,2.703115805,4.068593485,0,9.701254053
ENSSSCT00000016893,0,0.149808266,0,0
ENSSSCT00000052539,78.3120944,72.93293627,27.36163587,33.66810496
ENSSSCT00000015000,44.1291797,40.3356704,50.23592351,51.83211092
ENSSSCT00000055796,62.76764828,56.45439173,37.65632033,59.06411363
ENSSSCT00000064010,17.51301462,22.89528727,29.65049403,28.28372788
ENSSSCT00000047880,34.5011993,29.5296195,8.340376448,11.37822745
ENSSSCT00000038352,65.57711726,86.90711119,45.60073507,54.53248594
ENSSSCT00000057633,16.37802482,21.51392848,26.63495828,30.5347253
ENSSSCT00000050478,0.269714427,0,0,0
ENSSSCT00000076370,3.861915449,2.569851889,3.636070886,1.458956631
ENSSSCT00000018206,14.29469206,6.066707599,8.384132741,9.251259863
ENSSSCT00000019019,0,1.53992854,2.287779238,0
ENSSSCT00000034199,16.52806476,2.474831146,1.531961594,2.766116277
ENSSSCT00000045095,6.225589658,17.49149426,32.4825766,29.79081981
ENSSSCT00000004333,19.42897676,19.06243957,16.09086379,36.1557543
ENSSSCT00000039813,6.797628008,10.11107665,1.78826412,3.587663549
ENSSSCT00000045167,53.86355758,23.51108544,30.11121203,19.33117536
ENSSSCT00000019161,10.02429156,12.07044619,13.79410471,11.06964147
ENSSSCT00000058737,40.04964321,53.48542259,78.15745213,86.24086978
ENSSSCT00000042502,52.93777768,82.26346382,47.98974417,79.59007353
ENSSSCT00000005592,2.409685471,0,0,0
ENSSSCT00000105541,286.752571,159.585226,226.3095304,103.7778888
ENSSSCT00000075473,104.3964217,59.65698042,174.0922636,260.3638497
ENSSSCT00000048380,11.85346898,19.98219247,5.301132474,21.27054893
ENSSSCT00000006963,8.324367989,7.875634532,0,12.8037655
ENSSSCT00000066976,20.14497053,28.6673097,28.66587385,23.00409867
ENSSSCT00000070507,37.89022671,64.81556695,18.82816016,23.74338122
ENSSSCT00000016759,73.2544383,72.16945098,0,47.80072452
ENSSSCT00000061953,14.64024021,15.54522049,14.28531919,20.06171396
ENSSSCT00000019023,105.3659729,88.32218452,35.26134888,31.72683444
ENSSSCT00000012279,82.83107181,78.56116231,36.53642976,61.89808813
ENSSSCT00000041622,24.00592318,31.31483681,43.91990886,69.18525917
ENSSSCT00000011039,21.34453331,23.388248,34.36468394,18.38489404
ENSSSCT00000022484,2.494733193,1.501978598,7.099906836,41.5111555
ENSSSCT00000023415,31.74519322,45.3198037,13.98204146,7.768010058
ENSSSCT00000038964,30.02803477,51.29297914,21.86148625,25.06234364
ENSSSCT00000037108,50.90562662,76.62058002,74.96160716,53.47199692
ENSSSCT00000030836,5.518225108,16.19622017,46.27259701,14.85333248
ENSSSCT00000054846,15.39883087,9.271017227,19.67627549,31.58005824
ENSSSCT00000006179,12.59060658,14.47147845,20.47562418,4.107874763
ENSSSCT00000016913,14.50582937,7.641704793,0,29.2838597
ENSSSCT00000006424,8.82583594,6.376417356,11.84132483,12.67007156
ENSSSCT00000030459,5.802331747,4.366688453,0,10.412039
ENSSSCT00000003136,0.641457428,0,0,0
ENSSSCT00000027379,46.67016634,45.17057483,23.77814421,40.2836751
ENSSSCT00000066536,42.92793171,47.52178719,12.38601085,29.81897749
ENSSSCT00000000674,0,0.389607362,0,2.322473364
ENSSSCT00000053406,3.165706063,4.574266556,0,12.49759651
ENSSSCT00000047016,21.31742914,45.50366618,8.666930869,62.59618687
ENSSSCT00000093019,5.829265647,8.773916455,8.689920076,6.9735805
ENSSSCT00000048692,95.01621705,165.1576581,27.41506166,66.00100038
ENSSSCT00000025489,1.657340233,9.978179498,0,5.948053956
ENSSSCT00000008156,4.309084606,16.43073557,0,25.77490047
ENSSSCT00000063943,120.5452782,103.2804731,136.8497413,49.91847813
ENSSSCT00000077139,1.615906727,0.648581667,0,0
ENSSSCT00000028860,6.295303292,2.756472086,12.79726511,16.43149905
ENSSSCT00000004924,0.874157975,0,0,0
ENSSSCT00000061771,5.828076487,4.318585398,0,14.48063564
ENSSSCT00000074395,9.872565809,4.755100095,19.8685302,14.17272155
ENSSSCT00000084729,1.60645698,0.967183188,0,0
ENSSSCT00000042547,39.00120558,33.69021439,7.583564511,30.42870195
ENSSSCT00000006750,24.52031408,29.52539138,13.70753083,71.50108374
ENSSSCT00000092909,13.89308313,4.562436556,22.5937922,13.59848197
ENSSSCT00000028255,6.229118903,3.000241726,0,4.471156205
ENSSSCT00000000553,0.745971877,0,0,0
ENSSSCT00000000746,105.3835779,89.75459986,103.4557853,92.24701222
ENSSSCT00000016844,3.014585938,2.722441567,0,5.409547013
ENSSSCT00000065037,33.39233655,26.38674134,102.6697965,112.3521303
ENSSSCT00000053274,338.7252579,488.3332164,410.6531869,563.8887697
ENSSSCT00000038285,544.249524,732.2121626,605.6170532,717.4316488
ENSSSCT00000001168,2.989977074,9.000725179,0,5.365387446
ENSSSCT00000026121,29.45545596,16.191864,117.4126701,52.85657038
ENSSSCT00000038716,50.17030018,54.82389454,23.34512971,45.79483505
ENSSSCT00000003078,43.70293194,1.252941857,37.2284076,0
ENSSSCT00000045645,7.267305387,5.250423021,0,5.216348905
ENSSSCT00000071764,25.12336332,16.71795345,29.56768835,33.21891505
ENSSSCT00000076354,5.521691329,3.324388446,8.231406705,0
ENSSSCT00000056338,113.4600117,126.4605462,36.43002237,53.77106918
ENSSSCT00000063892,7.919398735,11.91987929,13.28148595,14.21102621
ENSSSCT00000059076,15.39883087,19.86646549,24.59534436,39.4750728
ENSSSCT00000052862,336.3724208,810.0652661,234.0071335,466.7887078
ENSSSCT00000026450,31.84975578,55.72867479,15.57927927,21.43239007
ENSSSCT00000084233,90.94513599,115.5093065,83.57397624,76.00965548
ENSSSCT00000025696,202.2127724,273.3501485,142.1918346,182.5722117
ENSSSCT00000001064,23.26905687,35.2828427,42.39658654,61.85976114
ENSSSCT00000046588,28.91622565,18.13468478,0,12.97223609
ENSSSCT00000006061,10.59100313,23.38019697,23.68264965,6.335035779
ENSSSCT00000006417,33.80974076,18.65919566,6.300192055,12.63961466
ENSSSCT00000023435,13.90907056,20.93523103,31.10221394,14.55955612
ENSSSCT00000046753,9.075771117,7.415641719,2.899203424,4.653167873
ENSSSCT00000061044,84.208373,147.1492388,61.23551156,85.99663055
ENSSSCT00000101908,23.65108392,22.32117012,20.01108122,27.52921307
ENSSSCT00000050739,15.5860507,15.48316236,0,22.37480722
ENSSSCT00000034241,18.37924975,22.92120158,20.54901351,9.423081894
ENSSSCT00000038108,21.66489857,16.71206736,6.055637465,0
ENSSSCT00000027206,18.04027212,28.6343966,44.00731167,56.89713105
ENSSSCT00000010836,119.779202,85.39844673,53.56789802,36.20020445
ENSSSCT00000072035,16.33060727,14.51390822,3.477813024,11.16365116
ENSSSCT00000053519,11.93555003,10.77887252,6.672301158,24.09506989
ENSSSCT00000056989,17.65167188,13.04267186,8.970700626,21.59671288
ENSSSCT00000054516,1.937948103,0.583380336,0,0
ENSSSCT00000044817,50.14973771,74.94369095,136.1704102,102.8475246
ENSSSCT00000012306,43.13484624,60.42096744,25.0892604,49.66361865
ENSSSCT00000063217,25.40349374,41.99014225,35.11582457,82.88271905
ENSSSCT00000045633,30.54692622,31.70271311,28.623589,33.41114978
ENSSSCT00000017178,56.8464777,49.19840831,13.0003963,9.273509165
ENSSSCT00000028548,19.47750954,32.89175511,12.74747031,25.57431759
ENSSSCT00000063365,12.15121015,32.92089885,11.64490475,18.68985674
ENSSSCT00000008387,20.20812091,18.24974623,16.94534415,18.1313093
ENSSSCT00000002936,43.41003751,58.80473784,60.66851609,116.8462155
ENSSSCT00000033348,2.508713641,4.531186991,0,0
ENSSSCT00000047189,16.46167153,28.49386876,18.40505544,14.76988679
ENSSSCT00000047653,26.83312758,23.42496425,6.00018291,24.07545649
ENSSSCT00000014825,3.896512676,16.42153583,26.1390947,20.97638177
ENSSSCT00000042129,4.607197378,1.386904194,0,8.267420907
ENSSSCT00000060435,2.318178427,8.374092414,0,8.319746356
ENSSSCT00000042677,23.75405426,19.83737234,11.42294236,9.166805608
ENSSSCT00000102164,41.86881072,44.0650686,30.01662183,42.44087015
ENSSSCT00000024639,68.80251111,169.3478983,72.3999971,94.41303323
ENSSSCT00000036959,0,6.485816673,0,0
ENSSSCT00000017943,31.72436304,93.76345994,38.69409294,0
ENSSSCT00000032004,0,15.59216534,0,0
ENSSSCT00000077478,2.508713641,1.510395664,0,27.01068337
ENSSSCT00000089396,2.206458985,7.970521695,9.867770689,23.75638417
ENSSSCT00000072715,11.91129078,12.54979161,0,0
ENSSSCT00000071118,10.12310077,8.865035855,0,19.81688328
ENSSSCT00000077226,0.50243099,0,0,1.803182338
ENSSSCT00000073879,0,0,4.506327192,1.808142949
ENSSSCT00000039577,7.694793939,17.60435954,0,22.09277183
ENSSSCT00000060326,6.287934618,0,0,5.641716413
ENSSSCT00000001793,17.72284798,45.52624865,31.70419228,42.40386852
ENSSSCT00000055960,10.49061105,14.79742789,5.361865579,16.13567828
ENSSSCT00000012435,16.33060727,7.022858818,5.216719536,0
ENSSSCT00000051182,0.687189853,0.206864697,0,1.233133137
ENSSSCT00000096395,0,1.830022962,0,5.454439519
ENSSSCT00000079814,27.56887463,35.56738176,26.42016023,42.40386852
ENSSSCT00000066283,91.83501012,77.14907297,57.30786942,122.6374273
ENSSSCT00000044641,0,2.36480179,8.783109567,7.048364205
ENSSSCT00000062432,34.43584707,33.45461848,24.50074688,25.27922931
ENSSSCT00000086016,0.899931674,0.541812695,0,0
ENSSSCT00000062686,9.877002917,7.928728697,0,5.907954715
ENSSSCT00000080618,0,0.478346566,3.553253654,0
ENSSSCT00000061078,2.570331169,0.386873275,2.873771815,0
ENSSSCT00000066626,37.50499565,68.70161365,17.8436812,28.6387783
ENSSSCT00000033510,14.67641186,13.062028,0,4.580208795
